chr	start	end	strand	pvalue	qvalue	meth.diff	symbol	tss	tss.strand	distance
chr8	129059001	129060000	*	0.00564051261213626	0.0354869559898486	-15.4834125812975	LINC00976	128966001	-	93000
chr8	129062001	129063000	*	0.0530105795950058	0.1617218593282	-14.2245989304813	LINC00976	128966001	-	96000
chr8	129064001	129065000	*	0.000180358999086088	0.00323862925786756	-19.6687370600414	LINC00976	128966001	-	98000
chr8	129071001	129072000	*	0.603237184922828	0.73612828945559	-4.18779342723004	LINC00976	128966001	-	105000
chr8	129072001	129073000	*	7.1236390916403e-06	0.000378660829957162	-32.5814536340852	LINC00976	128966001	-	106000
chr8	129075001	129076000	*	0.0943452752457624	0.230063057516228	-11.6666666666667	LINC00976	128966001	-	109000
chr8	129077001	129078000	*	0.364759906177584	0.541747141879771	-4.0360501567398	LINC00976	128966001	-	111000
chr8	129078001	129079000	*	0.0354859081405194	0.123139441047727	-8.69506423258959	LINC00976	128966001	-	112000
chr8	129084001	129085000	*	0.000394763740900623	0.00566435940811211	-23.695246971109	LINC00976	128966001	-	118000
chr8	129086001	129087000	*	0.0780947671318923	0.205630659569947	-13.5077793493635	LINC00976	128966001	-	120000
chr8	129097001	129098000	*	0.825195868450977	0.790350066518014	1.71640835147944	LINC00976	128966001	-	131000
chr8	129104001	129105000	*	3.03434025630945e-08	5.06917627573809e-06	-23.6544850498339	LINC00977	129241240	-	-137239
chr8	129106001	129107000	*	1.89599421042888e-05	0.000723989160916695	-24.3098524512137	LINC00977	129241240	-	-135239
chr8	129107001	129108000	*	0.00357437882936828	0.0264345057926455	-13.0852609230082	LINC00977	129241240	-	-134239
chr8	129113001	129114000	*	0.185205842982967	0.357767887559572	-5.84639498432601	LINC00977	129241240	-	-128239
chr8	129114001	129115000	*	0.00010716793837113	0.00225302498005787	-19.7777540335506	LINC00977	129241240	-	-127239
chr8	129115001	129116000	*	0.00928297376117775	0.0501708197169565	-14.1414141414141	LINC00977	129241240	-	-126239
chr8	129117001	129118000	*	1.14523349446283e-05	0.000517588761220209	-57.3684210526316	LINC00977	129241240	-	-124239
chr8	129121001	129122000	*	3.15396985135417e-05	0.000977038632974414	-22.0946915351506	LINC00977	129241240	-	-120239
chr8	129122001	129123000	*	0.000248665201905343	0.00401788583644902	-22.6616541353384	LINC00977	129241240	-	-119239
chr8	129123001	129124000	*	1	0.790350066518014	4.21052631578948	LINC00977	129241240	-	-118239
chr8	129134001	129135000	*	0.576401171748518	0.720626538068626	-6.03125	LINC00977	129241240	-	-107239
chr8	129142001	129143000	*	0.701170935421988	0.790350066518014	-2.75066548358474	LINC00977	129241240	-	-99239
chr8	129151001	129152000	*	0.000623648957679261	0.00779007386521549	-19.6184419713831	LINC00977	129241240	-	-90239
chr8	129158001	129159000	*	0.00388544398340955	0.0277406976103359	-16.0480735242135	LINC00977	129241240	-	-83239
chr8	129168001	129169000	*	5.97361936686874e-06	0.000324915358964366	-14.6167557932264	LINC00977	129241240	-	-73239
chr8	129177001	129178000	*	0.00496530817650822	0.0328517070102348	-21.4756258234519	LINC00977	129241240	-	-64239
chr8	129178001	129179000	*	0.000201500531454465	0.0034994210707573	-23.4265734265734	LINC00977	129241240	-	-63239
chr8	129180001	129181000	*	2.16189119880082e-05	0.000790050786887522	-18.4311140408701	LINC00977	129241240	-	-61239
chr8	129184001	129185000	*	0.187739884798435	0.360578277089068	-7.43353228431904	LINC00977	129241240	-	-57239
chr8	129185001	129186000	*	3.37634080142804e-05	0.00102889023003594	-17.9435483870968	LINC00977	129241240	-	-56239
chr8	129186001	129187000	*	0.0298342638284612	0.109541086457875	-11.2621142920798	LINC00977	129241240	-	-55239
chr8	129189001	129190000	*	0.0105984439506997	0.0547803338085103	-24.7311827956989	LINC00977	129241240	-	-52239
chr8	129190001	129191000	*	1.52071082595399e-06	0.000115665187994064	-35.0461133069829	LINC00977	129241240	-	-51239
chr8	129194001	129195000	*	0.0770717756526203	0.204045865915435	-13.799504950495	LINC00977	129241240	-	-47239
chr8	129202001	129203000	*	0.000167201442855031	0.00304918516050089	-21.682740272697	LINC00977	129241240	-	-39239
chr8	129356001	129357000	*	9.18182527878293e-09	2.09510748961659e-06	-12.1056374222892	LINC00977	129241240	-	114761
chr8	129357001	129358000	*	0.391758241758242	0.568400242919473	-3.12831389183457	LINC00977	129241240	-	115761
chr8	129367001	129368000	*	0.000112466863916306	0.00232267007727901	-29.9319727891157	MIR3686	129484142	-	-117141
chr8	129369001	129370000	*	0.0575832643109666	0.169889360862109	-7.96703296703296	MIR3686	129484142	-	-115141
chr8	129373001	129374000	*	0.000226358084104941	0.00377480298623458	-44.5054945054945	MIR3686	129484142	-	-111141
chr8	129385001	129386000	*	0.000155952451516368	0.00290058343776398	-13.1331168831169	MIR3686	129484142	-	-99141
chr8	129388001	129389000	*	0.00870372030384316	0.0481161582670038	-12.6198695818949	MIR3686	129484142	-	-96141
chr8	129395001	129396000	*	1	0.790350066518014	0	MIR3686	129484142	-	-89141
chr8	129404001	129405000	*	0.00167212454179676	0.015609273274813	-13.1782945736434	MIR3686	129484142	-	-80141
chr8	129412001	129413000	*	1.01277493954774e-08	2.20346234216632e-06	-18.7004716416481	MIR3686	129484142	-	-72141
chr8	129421001	129422000	*	0.0538021311924682	0.163209807124758	-36.6666666666667	MIR3686	129484142	-	-63141
chr8	129427001	129428000	*	0.000114953378748761	0.00236628979395251	-12.2049689440994	MIR3686	129484142	-	-57141
chr8	129430001	129431000	*	0.00013553417194719	0.00264161006823215	-34.5410628019324	MIR3686	129484142	-	-54141
chr8	129431001	129432000	*	0.0231909846701834	0.0928371112226234	-14.7249190938511	MIR3686	129484142	-	-53141
chr8	129434001	129435000	*	0.0532718894009217	0.161926654329266	-10.1851851851852	MIR3686	129484142	-	-50141
chr8	129437001	129438000	*	0.075466250601496	0.20168062014101	-16.7032967032967	MIR3686	129484142	-	-47141
chr8	129448001	129449000	*	0.00923003564099009	0.0499713154113092	-9.6603673846967	MIR3686	129484142	-	-36141
chr8	129452001	129453000	*	0.584631540677554	0.726740175617211	-0.706539599079861	MIR3686	129484142	-	-32141
chr8	129454001	129455000	*	0.0320591896224557	0.115086216287042	-14.7992530345471	MIR3686	129484142	-	-30141
chr8	129456001	129457000	*	0.139624982447828	0.299941192623117	-16.2538699690403	MIR3686	129484142	-	-28141
chr8	129459001	129460000	*	0.0222104707003306	0.0903422844715573	-13.9876718824087	MIR3686	129484142	-	-25141
chr8	129462001	129463000	*	3.10001133736741e-07	3.45259102990094e-05	-23.0708412397217	MIR3686	129484142	-	-22141
chr8	129473001	129474000	*	0.00122184257590214	0.0126307115423204	-26.4550264550265	MIR3686	129484142	-	-11141
chr8	129474001	129475000	*	1.05309020018501e-07	1.42783368143428e-05	-18.8923395445135	MIR3686	129484142	-	-10141
chr8	129481001	129482000	*	0.0152491279268794	0.0695569434056459	-7.6333422674886	MIR3686	129484142	-	-3141
chr8	129488001	129489000	*	0.144963059178025	0.306887555532858	-14.6666666666667	MIR3686	129484142	-	3859
chr8	129489001	129490000	*	0.0660666491034379	0.184335876510167	-25.4751131221719	MIR3686	129484142	-	4859
chr8	129490001	129491000	*	2.68611086229091e-05	0.00090394140348024	-17.9996195108233	MIR3686	129484142	-	5859
chr8	129495001	129496000	*	0.0175828492428234	0.0764667053802898	-10.7578947368421	MIR3686	129484142	-	10859
chr8	129498001	129499000	*	0.00756147987092762	0.0436400186305714	-10.0808838035115	MIR3686	129484142	-	13859
chr8	129504001	129505000	*	5.52827919573896e-07	5.44411768428272e-05	-23.1429637924599	MIR3686	129484142	-	19859
chr8	129512001	129513000	*	0.463588448398469	0.63286782359505	-5.08658008658008	MIR3686	129484142	-	27859
chr8	129518001	129519000	*	8.11766652441951e-06	0.000405717170236287	-17.3925339366516	MIR3686	129484142	-	33859
chr8	129533001	129534000	*	0.0370971685578959	0.126848639056091	-17.6470588235294	CCDC26	129575018	-	-42017
chr8	129535001	129536000	*	1	0.790350066518014	-2.12765957446809	CCDC26	129575018	-	-40017
chr8	129536001	129537000	*	1	0.790350066518014	-1.11940298507463	CCDC26	129575018	-	-39017
chr8	129537001	129538000	*	0.000293758221021094	0.00452754192105168	-17.7518427518428	CCDC26	129575018	-	-38017
chr8	129538001	129539000	*	1	0.790350066518014	-0.65359477124183	CCDC26	129575018	-	-37017
chr8	129542001	129543000	*	2.617189680227e-05	0.000883927350184881	-16.9721899311455	CCDC26	129575018	-	-33017
chr8	129543001	129544000	*	0.213706688469134	0.3907183781132	-6.1329091551785	CCDC26	129575018	-	-32017
chr8	129548001	129549000	*	1	0.790350066518014	0	CCDC26	129575018	-	-27017
chr8	129552001	129553000	*	0.428095808383233	0.601893039198719	0.555819888403478	CCDC26	129575018	-	-23017
chr8	129554001	129555000	*	0.385075450864925	0.561053536821222	1.61246612466125	CCDC26	129575018	-	-21017
chr8	129559001	129560000	*	0.292628687386126	0.477486489733635	-3.31335331335332	CCDC26	129575018	-	-16017
chr8	129568001	129569000	*	0.0530295429654139	0.1617218593282	-9.53630796150482	CCDC26	129575018	-	-7017
chr8	129576001	129577000	*	0.00491753686653509	0.0326279398962762	-13.6718101874896	CCDC26	129575018	-	983
chr8	129582001	129583000	*	0.439368104611654	0.612038836647341	4.19372294372294	CCDC26	129575018	-	6983
chr8	129583001	129584000	*	1.10840061286532e-05	0.000507632746101593	-22.1406623420963	CCDC26	129575018	-	7983
chr8	129588001	129589000	*	0.728825412126901	0.790350066518014	4.79069767441861	CCDC26	129575018	-	12983
chr8	129590001	129591000	*	0.0212552845126567	0.0872976317885216	-11.0165922681715	CCDC26	129575018	-	14983
chr8	129593001	129594000	*	0.270762777782532	0.455755124203861	-7.15505261068096	CCDC26	129575018	-	17983
chr8	129595001	129596000	*	0.0188328893048968	0.0801222000918138	-16.8270944741533	CCDC26	129575018	-	19983
chr8	129598001	129599000	*	0.359733669925348	0.537198993918486	-5.10204081632654	CCDC26	129575018	-	22983
chr8	129608001	129609000	*	0.0325383147326043	0.116186295842674	-10.0886917960089	CCDC26	129575018	-	32983
chr8	129612001	129613000	*	0.0347728984941692	0.121840247694649	-26.4880952380952	CCDC26	129575018	-	36983
chr8	129613001	129614000	*	1	0.790350066518014	-0.221975582685914	CCDC26	129575018	-	37983
chr8	129616001	129617000	*	1	0.790350066518014	2.10526315789473	CCDC26	129575018	-	40983
chr8	129628001	129629000	*	0.000248157651699912	0.0040166221063005	-13.9391906997541	CCDC26	129680239	-	-52238
chr8	129631001	129632000	*	0.00262318254862896	0.0213770497593907	-25.3134040501446	CCDC26	129680239	-	-49238
chr8	129632001	129633000	*	0.636749165739711	0.757987838459845	-6.36363636363636	CCDC26	129680239	-	-48238
chr8	129633001	129634000	*	1	0.790350066518014	3.26086956521739	CCDC26	129680239	-	-47238
chr8	129639001	129640000	*	0.327380035739317	0.507079898757629	-2.6742173981438	CCDC26	129680239	-	-41238
chr8	129646001	129647000	*	1.84111147579407e-07	2.29657145976283e-05	-14.606805508137	CCDC26	129680239	-	-34238
chr8	129649001	129650000	*	0.00113818752908192	0.011937480553626	-15.8764998536728	CCDC26	129680239	-	-31238
chr8	129666001	129667000	*	1	0.790350066518014	-0.638297872340425	CCDC26	129680239	-	-14238
chr8	129673001	129674000	*	0.597427454348858	0.733164833822897	3.125	CCDC26	129680239	-	-7238
chr8	129674001	129675000	*	0.246144191148767	0.428741556782774	14.5901639344262	CCDC26	129680239	-	-6238
chr8	129681001	129682000	*	0.000200552750552079	0.00349687871019468	-20.1595677848976	CCDC26	129680239	-	762
chr8	129683001	129684000	*	0.00269670960257928	0.0217272187888706	-16.5179592770533	CCDC26	129680239	-	2762
chr8	129684001	129685000	*	9.52328621916003e-05	0.00203876205465041	-36.0144057623049	CCDC26	129680239	-	3762
chr8	132418001	132419000	*	0.370331820646618	0.546005867643294	-15.5067155067155	KCNQ3	132447262	-	-29261
chr8	133295001	133296000	*	0.261363636363636	0.446358981296251	-15	NDRG1	133296690	-	-1689
chr8	133297001	133298000	*	1	0.790350066518014	-1.06382978723404	NDRG1	133297140	-	-139
chr8	133570001	133571000	*	1	0.790350066518014	-0.819672131147541	ST3GAL1	133571887	-	-1886
chr8	134164001	134165000	*	1	0.790350066518014	0.925925925925924	LOC101927822	133886496	+	-277505
chr8	135680001	135681000	*	0.820134355359521	0.790350066518014	4.61538461538461	KHDRBS3	135457456	+	-222545
chr8	137335001	137336000	*	0.0257592813537731	0.0998478248673523	-24.5535714285714	LOC101927915	137413588	-	-78587
chr8	139916001	139917000	*	0.512012012012012	0.667886362282572	-5.24475524475525	PEG13	140100535	-	-184534
chr8	140418001	140419000	*	0.235111820906397	0.415638502391123	-21.0144927536232	TRAPPC9	140457744	-	-39743
chr8	140419001	140420000	*	0.562940622343647	0.709773573311937	6.34615384615385	TRAPPC9	140457744	-	-38743
chr8	141058001	141059000	*	0.0100939881557657	0.0531119413373519	39.5622895622896	PTK2	141002079	-	55922
chr8	141209001	141210000	*	0.22523777269223	0.403907138836388	-7	SLC45A4	141228574	-	-19573
chr8	141639001	141640000	*	0.141316155109259	0.302324593225655	30	MROH5	141507230	-	131771
chr8	142096001	142097000	*	0.275307829880483	0.459765733908822	21.8181818181818	MIR4472-1	142176339	+	80338
chr8	142106001	142107000	*	0.496337283694643	0.656480486402604	14.0762463343109	MIR4472-1	142176339	+	70338
chr8	142465001	142466000	*	0.496393098894592	0.656480486402604	-12.6959247648903	ADGRB1	142449649	+	-15352
chr8	142618001	142619000	*	0.736510110736224	0.790350066518014	6.41025641025641	ARC	142614479	-	3522
chr8	142720001	142721000	*	0.00144267013069258	0.0140152837511681	-8.78146646133836	LNCOC1	142726973	-	-6972
chr8	142787001	142788000	*	1	0.790350066518014	0	LY6D	142786539	-	462
chr8	143385001	143386000	*	1	0.790350066518014	-0.740740740740741	RHPN1	143368876	+	-16125
chr8	143553001	143554000	*	1	0.790350066518014	0	GSDMD	143553387	+	386
chr8	143613001	143614000	*	0.338066733304932	0.5175403489815	-6.50349650349651	PYCR3	143609575	-	3426
chr8	143696001	143697000	*	0.000266296216127395	0.00422971243925336	-60.6060606060606	LINC02878	143697115	+	1114
chr8	143871001	143872000	*	0.0958468670544729	0.232421789230422	-21.0884353741497	EPPK1	143878467	-	-7466
chr8	143949001	143950000	*	0.0183737855930758	0.0786698540931794	-19.4295900178253	PLEC	143950926	-	-1925
chr8	143953001	143954000	*	0.211442245349837	0.388347992056783	-18.018018018018	PLEC	143953834	-	-833
chr8	144326001	144327000	*	1	0.790350066518014	-2.78884462151394	DGAT1	144326852	-	-851
chr8	144435001	144436000	*	0.179246817831673	0.35074690902536	-13.5897435897436	TONSL-AS1	144435168	+	167
chr8	144479001	144480000	*	1	0.790350066518014	0	PPP1R16A	144478351	+	-650
chr8	144481001	144482000	*	0.805115598404636	0.790350066518014	1.05263157894737	PPP1R16A	144478351	+	-2650
chr8	144755001	144756000	*	1	0.790350066518014	-7.56302521008403	ZNF251	144755531	-	-530
chr9	446001	447000	*	1	0.790350066518014	3.03030303030303	KANK1	470291	+	24290
chr9	791001	792000	*	0.0731727514850385	0.19750676212767	-35	DMRT1	841697	+	50696
chr9	1741001	1742000	*	0.0110519970335799	0.0563156660095241	-17.2747374239912	SMARCA2	2015347	+	274346
chr9	4028001	4029000	*	0.00574712643678161	0.0358922000881395	-22.7272727272727	GLIS3	4152183	-	-124182
chr9	4491001	4492000	*	0.638549876876171	0.759261915115729	5.88235294117647	SLC1A1	4490468	+	-533
chr9	4770001	4771000	*	0.010606625486923	0.0547923498191709	-10.8391608391608	RCL1	4792834	+	22833
chr9	5327001	5328000	*	0.333333333333333	0.51281991653641	-9.09090909090909	RLN1	5339876	-	-12875
chr9	5388001	5389000	*	0.063228517213337	0.17946796401418	-28.030303030303	RLN1	5339876	-	48125
chr9	6046001	6047000	*	1	0.790350066518014	-7.14285714285714	RANBP6	6015624	-	30377
chr9	6661001	6662000	*	0.014542424998632	0.0670526470724144	-27.6086956521739	GLDC	6645729	-	15272
chr9	6704001	6705000	*	0.603534785599801	0.73612828945559	-10.5263157894737	KDM4C	6720863	+	16862
chr9	6712001	6713000	*	4.25883152734963e-06	0.000262115623888973	-22.5543034460232	KDM4C	6720863	+	8862
chr9	6755001	6756000	*	0.0205282112845138	0.0851658930050553	-27.5609756097561	KDM4C	6757973	+	2972
chr9	6757001	6758000	*	1	0.790350066518014	0	KDM4C	6757973	+	972
chr9	8509001	8510000	*	0.482360042132338	0.64660531166691	-13.3333333333333	PTPRD	8733946	-	-224945
chr9	9525001	9526000	*	1	0.790350066518014	2.97619047619047	LOC105375972	9799392	+	274391
chr9	15454001	15455000	*	0.132376616755323	0.288458340774681	-7.75965969514357	SNAPC3	15422876	+	-31125
chr9	22508001	22509000	*	0.81394251335184	0.790350066518014	-4.16141235813366	DMRTA1	22446824	+	-61177
chr9	24230001	24231000	*	0.181767258948835	0.354270966809238	-6.61995133819951	IZUMO3	24545676	-	-315675
chr9	27921001	27922000	*	0.517537553798325	0.671157367504621	11.6883116883117	C9orf72	27573866	-	347135
chr9	29110001	29111000	*	0.620404709835579	0.746702422351569	-8.76288659793815	LINGO2	29212299	-	-102298
chr9	31297001	31298000	*	0.001378729965805	0.0136492424476426	-24.226624956552	LINC01243	31381490	-	-84489
chr9	32552001	32553000	*	1	0.790350066518014	0	SMIM27	32552234	+	233
chr9	33076001	33077000	*	1	0.790350066518014	0	SMU1	33076674	-	-673
chr9	33166001	33167000	*	1	0.790350066518014	-0.709219858156028	B4GALT1-AS1	33166948	+	947
chr9	33167001	33168000	*	1	0.790350066518014	-4	B4GALT1-AS1	33166948	+	-53
chr9	33415001	33416000	*	0.363945417905271	0.541052821310739	-13.7724550898204	AQP7	33402682	-	12319
chr9	33798001	33799000	*	1	0.790350066518014	-2.5	PRSS3	33795561	+	-2440
chr9	33876001	33877000	*	0.0458561209572464	0.146667059726925	-30.3258145363409	UBAP2	33934364	-	-58363
chr9	33891001	33892000	*	0.382089984072386	0.557920181411635	-4.34220985691574	UBAP2	33934364	-	-43363
chr9	34024001	34025000	*	0.0360784551036816	0.12450292562228	-22.3183844741673	UBAP2	34048887	-	-24886
chr9	34030001	34031000	*	0.484644087256028	0.648433723086919	-4.73684210526315	UBAP2	34048887	-	-18886
chr9	34061001	34062000	*	0.0125140190180228	0.0609439483967756	-31.6399286987522	UBAP2	34049199	-	11802
chr9	34181001	34182000	*	0.271432669026758	0.456472058831239	-9.09865757511187	UBAP1	34179043	+	-1958
chr9	34490001	34491000	*	0.186256176720458	0.359085627271992	-18.75	DNAI1	34458805	+	-31196
chr9	34591001	34592000	*	1	0.790350066518014	-7.95454545454545	CNTFR	34590140	-	861
chr9	34612001	34613000	*	1	0.790350066518014	-2.25988700564972	RPP25L	34612097	-	-96
chr9	34620001	34621000	*	1	0.790350066518014	0	DCTN3	34620495	-	-494
chr9	34638001	34639000	*	1	0.790350066518014	-3.57142857142857	SIGMAR1	34637826	-	175
chr9	34641001	34642000	*	0.0915191265497923	0.225862557195813	-10.7692307692308	SIGMAR1	34637826	-	3175
chr9	35072001	35073000	*	1	0.790350066518014	0	VCP	35072308	-	-307
chr9	35096001	35097000	*	1	0.790350066518014	0	PIGO	35096549	-	-548
chr9	35617001	35618000	*	0.000685752306904039	0.00838623414686732	19.1778165600155	CD72	35618413	-	-1412
chr9	35646001	35647000	*	0.126779683544851	0.280482076300766	-22.3140495867769	LOC101926948	35646270	+	269
chr9	35657001	35658000	*	3.84720146368981e-05	0.00111161135513093	-23.4413965087282	RMRP	35658018	-	-1017
chr9	35811001	35812000	*	1	0.790350066518014	-2.38095238095239	SPAG8	35812262	-	-1261
chr9	36115001	36116000	*	0.0673683009611819	0.186521347600986	-30.4761904761905	GLIPR2	36136536	+	21535
chr9	36191001	36192000	*	1	0.790350066518014	0	CLTA	36190921	+	-80
chr9	36628001	36629000	*	0.0804867048451125	0.209094461719911	-24.1666666666667	MELK	36572895	+	-55106
chr9	36629001	36630000	*	0.00470489206362905	0.0316434390001821	-37.5342465753425	MELK	36572895	+	-56106
chr9	36752001	36753000	*	0.00123204466163717	0.0127057271939005	-60.2564102564103	MIR4475	36823599	-	-71598
chr9	36766001	36767000	*	0.0506745045206125	0.157187973722336	-16.3716814159292	MIR4475	36823599	-	-57598
chr9	36850001	36851000	*	0.0309230302697534	0.112435485917475	-32.9787234042553	MIR4540	36864308	-	-14307
chr9	37025001	37026000	*	0.0332760087895525	0.117875614810449	-20.8959899749373	PAX5	37034268	-	-9267
chr9	37036001	37037000	*	1	0.790350066518014	-3.04347826086957	PAX5	37034268	-	1733
chr9	37512001	37513000	*	0.0374036076355356	0.127756381364192	-19.9311235471373	POLR1E	37485948	+	-26053
chr9	37519001	37520000	*	0.0505972678029014	0.15717999369362	-20.8333333333333	POLR1E	37485948	+	-33053
chr9	37659001	37660000	*	0.01075802714333	0.0554214562789996	-26.2458471760797	FRMPD1	37650954	+	-8047
chr9	37754001	37755000	*	1	0.790350066518014	-5.06329113924051	TRMT10B	37753805	+	-196
chr9	37904001	37905000	*	0.00123794488783793	0.0127408548866832	32.4074074074074	SLC25A51	37904127	-	-126
chr9	37911001	37912000	*	0.354147472296864	0.532665910206329	-12.7906976744186	SLC25A51	37904353	-	6648
chr9	37944001	37945000	*	0.615759251789703	0.743075096285828	-6.19402985074626	SLC25A51	37904353	-	39648
chr9	38069001	38070000	*	1	0.790350066518014	-0.819672131147541	SHB	38069227	-	-226
chr9	38621001	38622000	*	1	0.790350066518014	-3.11526479750779	FAM201A	38621088	+	87
chr9	38678001	38679000	*	0.479663414177103	0.644931087636028	-17.8787878787879	FAM201A	38621088	+	-56913
chr9	38687001	38688000	*	0.17912677740782	0.350732094814046	-23.8888888888889	FAM201A	38621088	+	-65913
chr9	40907001	40908000	*	0.441363189373055	0.613630196240777	-21.9047619047619	MIR1299	40929092	-	-22091
chr9	40965001	40966000	*	0.509456079058846	0.666563427878597	-13.8461538461538	FRG1HP	40992261	+	27260
chr9	41274001	41275000	*	0.182266466605786	0.35472663093149	-9.8759305210918	MIR4477B	41233835	-	40166
chr9	42276001	42277000	*	1	0.790350066518014	4.54545454545455	FAM74A7	42198862	+	-77139
chr9	42357001	42358000	*	0.283421105076776	0.468051255613894	21.1764705882353	FAM74A7	42198862	+	-158139
chr9	62838001	62839000	*	0.0185434350528837	0.0792263497403358	10.7630622728981	LOC100132249	62838346	-	-345
chr9	62882001	62883000	*	0.119047619047619	0.26914813164209	-20	LOC728673	62897376	+	15375
chr9	63816001	63817000	*	1	0.790350066518014	-0.612833453496748	LINC00537	63812941	+	-3060
chr9	63818001	63819000	*	0.668457365852294	0.784655150105626	-4.42834138486313	MIR4477B	63819574	+	1573
chr9	64498001	64499000	*	0.067334671756733	0.186521347600986	17.2557682866961	LOC105379252	64463599	+	-34402
chr9	66065001	66066000	*	0.759593412631422	0.790350066518014	-1.83574879227054	LOC105379252	66052734	-	12267
chr9	66903001	66904000	*	0.275	0.459415674603174	-9.09090909090909	ZNF658	66903361	+	360
chr9	67578001	67579000	*	0.563923490719104	0.71072544994768	12.5	LOC102723709	67711677	+	133676
chr9	67579001	67580000	*	0.64472049689441	0.763977353336606	-14.1025641025641	LOC102723709	67711677	+	132676
chr9	68610001	68611000	*	0.0902255639097742	0.223838204996351	36.3636363636364	LINC01506	68546602	-	63399
chr9	68780001	68781000	*	1	0.790350066518014	-8.13953488372093	PABIR1	68780065	+	64
chr9	69115001	69116000	*	0.810491697250124	0.790350066518014	-3.92307692307693	TJP2	69121264	+	6263
chr9	69135001	69136000	*	1	0.790350066518014	-1.8918918918919	TJP2	69123015	+	-11986
chr9	69409001	69410000	*	0.782413082736455	0.790350066518014	-3.24283559577678	FAM189A2	69329325	+	-79676
chr9	69434001	69435000	*	0.459648357091324	0.62988286206114	-16.6666666666667	FAM189A2	69329325	+	-104676
chr9	70124001	70125000	*	0.601069833677057	0.73467898305591	-8.88888888888889	MAMDC2-AS1	70175888	-	-51887
chr9	70412001	70413000	*	0.368214814300127	0.544716509078962	-3.77358490566038	KLF9	70414657	-	-2656
chr9	70623001	70624000	*	0.0311228390342548	0.112703654971968	-31.6666666666667	MIR204	70810084	-	-187083
chr9	71768001	71769000	*	1	0.790350066518014	0	CEMIP2	71768513	-	-512
chr9	72229001	72230000	*	0.0368266240521541	0.126061775153186	-23.2727272727273	LINC01504	72305436	+	76435
chr9	72316001	72317000	*	1	0.790350066518014	0	LINC01504	72305436	+	-10565
chr9	73112001	73113000	*	0.126979716405635	0.280572202182438	-20.9090909090909	ANXA1	73151865	+	39864
chr9	74154001	74155000	*	0.0271907389958272	0.103322309301927	-46.2121212121212	LOC101927358	74371531	+	217530
chr9	74241001	74242000	*	0.251913218820894	0.43490654117724	21.4545454545455	LOC101927358	74371531	+	130530
chr9	74302001	74303000	*	0.0917586342669941	0.225878118892485	-30.7843137254902	LOC101927358	74371531	+	69530
chr9	74850001	74851000	*	0.501304402883849	0.66017596356551	-8.61111111111112	TRPM6	74887347	-	-37346
chr9	75942001	75943000	*	0.361685475665832	0.538616447571937	-14.8484848484848	PCSK5	75890673	+	-51328
chr9	76459001	76460000	*	0.107692307692308	0.252317001528121	4.76190476190476	GCNT1	76459152	+	151
chr9	77014001	77015000	*	0.190578240677684	0.363714946501611	-22.5	FOXB2	77019655	+	5654
chr9	77015001	77016000	*	0.0641465580713872	0.181030173370731	28.2352941176471	FOXB2	77019655	+	4654
chr9	77060001	77061000	*	0.000517920998749365	0.00685338685959573	-27.6285046728972	FOXB2	77019655	+	-40346
chr9	77065001	77066000	*	0.150505554934169	0.313593700659239	-25	FOXB2	77019655	+	-45346
chr9	77911001	77912000	*	0.00284495021337126	0.0225364712195676	-40	GNAQ	78031811	-	-120810
chr9	78030001	78031000	*	1	0.790350066518014	-1.45631067961165	GNAQ	78031811	-	-1810
chr9	78032001	78033000	*	1	0.790350066518014	0	GNAQ	78031811	-	190
chr9	78184001	78185000	*	0.0359474095464617	0.124234004875355	-11.5773552290406	CEP78	78236075	+	52074
chr9	78188001	78189000	*	0.304812834224599	0.489383556567576	-12.3076923076923	CEP78	78236075	+	48074
chr9	78297001	78298000	*	1	0.790350066518014	-3.38345864661654	PSAT1	78297125	+	124
chr9	78926001	78927000	*	0.473684210526316	0.641223096942049	-20	LOC101927450	79145666	-	-219665
chr9	79571001	79572000	*	1	0.790350066518014	-0.277777777777778	TLE4	79571773	+	772
chr9	80267001	80268000	*	0.476190476190476	0.642199780155668	-18.1818181818182	LINC01507	79975023	+	-291978
chr9	81187001	81188000	*	0.0299731228523797	0.109835396145801	-54.5454545454546	TLE1	81689535	-	-502534
chr9	81628001	81629000	*	0.0316754654070575	0.114238942632335	-15	TLE1	81689535	-	-61534
chr9	83449001	83450000	*	0.0867630700778642	0.218257850814834	-25.2380952380952	FRMD3	83467742	-	-18741
chr9	83707001	83708000	*	1	0.790350066518014	0	UBQLN1-AS1	83707835	+	834
chr9	83979001	83980000	*	1	0.790350066518014	-0.396825396825397	HNRNPK	83980215	-	-1214
chr9	84076001	84077000	*	0.0855651418754365	0.216699424178938	-22.5	LOC101927575	84063443	+	-12558
chr9	84102001	84103000	*	1	0.790350066518014	5.3030303030303	LOC101927575	84063443	+	-38558
chr9	84310001	84311000	*	1	0.790350066518014	-6.66666666666667	SLC28A3	84340758	-	-30757
chr9	84664001	84665000	*	0.00901053509063771	0.0491933609387401	-23.2987068051728	NTRK2	84668522	+	4521
chr9	84668001	84669000	*	0.23507215117007	0.415638502391123	18.5714285714286	NTRK2	84668522	+	521
chr9	84787001	84788000	*	1	0.790350066518014	2.08333333333334	NTRK2	84705901	+	-81100
chr9	85013001	85014000	*	0.62873399715505	0.752660463823207	6.66666666666667	NTRK2	84705901	+	-307100
