chr	start	end	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	logFC	p_value
chr10	103607663	103607712	498209:Retroposon:SVA_D	0	+	103607663	103607712	0	1	50	0	3.1986731184885	0.00105189927417893
chr10	118896172	118896221	508695:Retroposon:SVA_C	0	+	118896172	118896221	0	1	50	0	0.150282203049337	0.948093687481897
chr10	119721841	119721890	509475:Retroposon:SVA_F	0	+	119721841	119721890	0	1	50	0	1.47181653455805	0.542291414087054
chr10	120798278	120798327	510216:Retroposon:SVA_B	0	+	120798278	120798327	0	1	50	0	-0.640037355245997	0.687159788269526
chr11	4334391	4334490	520079:Retroposon:SVA_B	0	-	4334391	4334490	0	1	100	0	-1.57500571616396	0.156468652663063
chr11	4335041	4335090	520079:Retroposon:SVA_B	0	-	4335041	4335090	0	1	50	0	4.14313472639153	0.00667128131265793
chr11	48955529	48955578	551468:Retroposon:SVA_B	0	-	48955529	48955578	0	1	50	0	-0.847297862325475	0.599568235792496
chr11	48956079	48956128	551468:Retroposon:SVA_B	0	-	48956079	48956128	0	1	50	0	-1.09861228865874	0.308614648777446
chr11	61166044	61166093	556481:Retroposon:SVA_D	0	-	61166044	61166093	0	1	50	0	-3.97029191355212	0.00327086464824933
chr11	61166544	61166593	556481:Retroposon:SVA_D	0	-	61166544	61166593	0	1	50	0	2.20204386377217	0.439984731712025
chr11	61166794	61166843	556481:Retroposon:SVA_D	0	-	61166794	61166843	0	1	50	0	0.393814490888189	0.816181669803652
chr11	65762277	65762326	560376:Retroposon:SVA_D	0	-	65762277	65762326	0	1	50	0	-4.46206934260072	0.0131459716734128
chr11	72176392	72176441	565456:Retroposon:SVA_A	0	-	72176392	72176441	0	1	50	0	1.79175946921869	0.0242698986728733
chr11	73896684	73896733	567044:Retroposon:SVA_D	0	-	73896684	73896733	0	1	50	0	2.19722458062455	0.13014894414256
chr11	74129033	74129082	567270:Retroposon:SVA_D	0	-	74129033	74129082	0	1	50	0	-2.46621451679824	0.0373461863284353
chr11	76933568	76933617	569864:Retroposon:SVA_D	0	-	76933568	76933617	0	1	50	0	6.06378520868761	0.000212327382968725
chr11	93946188	93946237	581902:Retroposon:SVA_F	0	-	93946188	93946237	0	1	50	0	-2.79193167973179	0.0639237091880967
chr11	118991312	118991361	598893:Retroposon:SVA_B	0	-	118991312	118991361	0	1	50	0	-0.495787746401451	0.730719173926024
chr11	129848466	129848515	606627:Retroposon:SVA_D	0	-	129848466	129848515	0	1	50	0	-2.19722457732685	0.0186196704187448
chr11	130044651	130044700	606773:Retroposon:SVA_D	0	-	130044651	130044700	0	1	50	0	-1.31362317086158	0.177905798463279
chr11	453255	453304	610217:Retroposon:SVA_A	0	+	453255	453304	0	1	50	0	0.762942944237614	0.490171139934122
chr11	453455	453504	610217:Retroposon:SVA_A	0	+	453455	453504	0	1	50	0	-0.462857906104817	0.775366132392467
chr11	4237240	4237339	612382:Retroposon:SVA_B	0	+	4237240	4237339	0	1	100	0	4.77912349311154	0.208308851813114
chr11	4238040	4238089	612382:Retroposon:SVA_B	0	+	4238040	4238089	0	1	50	0	-1.73460105486836	0.0759925404858372
chr11	4282868	4282917	612414:Retroposon:SVA_B	0	+	4282868	4282917	0	1	50	0	4.14313472639153	0.00667128131265793
chr11	4283468	4283517	612414:Retroposon:SVA_B	0	+	4283468	4283517	0	1	50	0	-1.13579129191004	0.154215631413505
chr11	8523804	8523853	614938:Retroposon:SVA_B	0	+	8523804	8523853	0	1	50	0	-1.38629436210067	0.353079968112576
chr11	18120783	18120832	622445:Retroposon:SVA_D	0	+	18120783	18120832	0	1	50	0	-3.71357206670431	0.243181024793515
chr11	20548469	20548518	624350:Retroposon:SVA_D	0	+	20548469	20548518	0	1	50	0	-0.693147180562905	0.385153176748891
chr11	56497035	56497084	645359:Retroposon:SVA_B	0	+	56497035	56497084	0	1	50	0	0.356674945148959	0.842800526907368
chr11	59585718	59585767	647614:Retroposon:SVA_D	0	+	59585718	59585767	0	1	50	0	0.810930215226187	0.230636331601631
chr11	59699721	59699770	647719:Retroposon:SVA_D	0	+	59699721	59699770	0	1	50	0	-0.98082925301136	0.129575625316746
chr11	59700121	59700170	647719:Retroposon:SVA_D	0	+	59700121	59700170	0	1	50	0	-6.65415481747402e-17	1
chr11	60814867	60814916	648456:Retroposon:SVA_D	0	+	60814867	60814916	0	1	50	0	0.405465108466886	0.624379206107207
chr11	60815017	60815066	648456:Retroposon:SVA_D	0	+	60815017	60815066	0	1	50	0	-0.704197011221121	0.70777436421158
chr11	66589004	66589053	653433:Retroposon:SVA_F	0	+	66589004	66589053	0	1	50	0	-2.49129644788677	0.376919757360773
chr11	72909421	72909470	658538:Retroposon:SVA_A	0	+	72909421	72909470	0	1	50	0	-6.12249280951438	0.122872817654986
chr11	72910271	72910320	658538:Retroposon:SVA_A	0	+	72910271	72910320	0	1	50	0	1.3609765531356	0.629212201667246
chr11	77490570	77490619	662915:Retroposon:SVA_D	0	+	77490570	77490619	0	1	50	0	-1.86321842991331	0.195105167143636
chr11	78879927	78879976	664348:Retroposon:SVA_A	0	+	78879927	78879976	0	1	50	0	4.53259949315325	0.0034090941011462
chr11	82181677	82181726	666906:Retroposon:SVA_D	0	+	82181677	82181726	0	1	50	0	-1.79175946906999	0.167101359621447
chr11	82182077	82182126	666906:Retroposon:SVA_D	0	+	82182077	82182126	0	1	50	0	-0.18232155679333	0.614728406631627
chr11	86732581	86732630	670517:Retroposon:SVA_D	0	+	86732581	86732630	0	1	50	0	-0.528067423695118	0.730946421974949
chr11	89861197	89861246	672649:Retroposon:SVA_D	0	+	89861197	89861246	0	1	50	0	-3.8286413964891	0.167426567853753
chr11	91064019	91064068	673336:Retroposon:SVA_E	0	+	91064019	91064068	0	1	50	0	-0.510825625259386	0.600994969149692
chr11	92158471	92158520	673950:Retroposon:SVA_D	0	+	92158471	92158520	0	1	50	0	0.287682072451744	0.606379764544433
chr11	95481837	95481886	676157:Retroposon:SVA_D	0	+	95481837	95481886	0	1	50	0	-0.34484048629173	0.882909739100209
chr11	116346733	116346782	689705:Retroposon:SVA_C	0	+	116346733	116346782	0	1	50	0	1.04145387485699	0.279485071463422
chr12	7199589	7199638	708026:Retroposon:SVA_D	0	-	7199589	7199638	0	1	50	0	0.847297860416356	0.204623786536522
chr12	12618602	12618651	711939:Retroposon:SVA_B	0	-	12618602	12618651	0	1	50	0	-1.79175946921869	0.105906012321233
chr1	89797655	89797704	73444:Retroposon:SVA_F	0	-	89797655	89797704	0	1	50	0	5.27299955856374	0.00091033213844316
chr12	57495377	57495426	740219:Retroposon:SVA_B	0	-	57495377	57495426	0	1	50	0	23.1743872698453	0.00071508426900091
chr1	91289602	91289651	74441:Retroposon:SVA_B	0	-	91289602	91289651	0	1	50	0	0.138925472243271	0.678264578192976
chr1	92026467	92026516	74965:Retroposon:SVA_B	0	-	92026467	92026516	0	1	50	0	-9.90141632734512e-10	0.999999932743361
chr12	95907111	95907160	765392:Retroposon:SVA_D	0	-	95907111	95907160	0	1	50	0	4.03600898520914	0.220175682191611
chr1	11306208	11306257	7740:Retroposon:SVA_C	0	-	11306208	11306257	0	1	50	0	-4.71402459090017	0.164430241745951
chr12	110724686	110724735	778223:Retroposon:SVA_A	0	-	110724686	110724735	0	1	50	0	-6.23244801655052	0.121562721245183
chr12	120731922	120731971	788279:Retroposon:SVA_C	0	-	120731922	120731971	0	1	50	0	-0.402917325792799	0.812203460767665
chr12	120732572	120732621	788279:Retroposon:SVA_C	0	-	120732572	120732621	0	1	50	0	2.80768004212836	0.0328590488887506
chr12	123436415	123436464	791189:Retroposon:SVA_E	0	-	123436415	123436464	0	1	50	0	-1.33009980277625	0.0734960894663068
chr12	29172075	29172124	818434:Retroposon:SVA_E	0	+	29172075	29172124	0	1	50	0	-2.80992639267743	0.393859134025382
chr12	51644622	51644671	832143:Retroposon:SVA_D	0	+	51644622	51644671	0	1	50	0	-1.6094379124341	0.0658439901390491
chr1	108160351	108160400	85034:Retroposon:SVA_D	0	-	108160351	108160400	0	1	50	0	-0.635988766719997	0.693844666498746
chr12	111507732	111507781	874694:Retroposon:SVA_D	0	+	111507732	111507781	0	1	50	0	3.09104245334898	0.00181818864966887
chr12	111956908	111956957	875189:Retroposon:SVA_B	0	+	111956908	111956957	0	1	50	0	-0.1670540806598	0.900332596942221
chr12	121077297	121077346	884494:Retroposon:SVA_D	0	+	121077297	121077346	0	1	50	0	0.826678573184465	0.757800527055996
chr13	22858796	22858845	897515:Retroposon:SVA_D	0	-	22858796	22858845	0	1	50	0	2.94443897916644	0.257452390682637
chr13	23972935	23972984	898212:Retroposon:SVA_D	0	-	23972935	23972984	0	1	50	0	-1.94591014904596	0.102062133910335
chr1	114790147	114790196	89929:Retroposon:SVA_D	0	-	114790147	114790196	0	1	50	0	20.0943445622188	0.113499933464543
chr13	43415350	43415399	911439:Retroposon:SVA_A	0	-	43415350	43415399	0	1	50	0	3.44274637815761	0.091551751778805
chr1	117300498	117300547	91731:Retroposon:SVA_B	0	-	117300498	117300547	0	1	50	0	-3.76120011569369	0.00748729983980123
chr13	95845817	95845866	941972:Retroposon:SVA_B	0	-	95845817	95845866	0	1	50	0	-0.356674943909208	0.474765751222886
chr13	95928462	95928511	942014:Retroposon:SVA_A	0	-	95928462	95928511	0	1	50	0	-4.49980967033026	0.149672019035681
chr13	41572054	41572103	968612:Retroposon:SVA_B	0	+	41572054	41572103	0	1	50	0	-19.9416424226103	0.157608258028328
chr13	42966263	42966312	969663:Retroposon:SVA_F	0	+	42966263	42966312	0	1	50	0	-2.89037176364788	0.205760106927808
chr13	46163317	46163366	972086:Retroposon:SVA_C	0	+	46163317	46163366	0	1	50	0	-20.2728770065498	0.157048371085531
chr13	49565400	49565449	974490:Retroposon:SVA_F	0	+	49565400	49565449	0	1	50	0	-1.94591015150397	0.277343698328865
chr13	87562164	87562213	996085:Retroposon:SVA_B	0	+	87562164	87562213	0	1	50	0	-2.26979527017105	0.443119410116462
