chr	start	end	strand	pvalue	qvalue	meth.diff	dist.to.feature	feature.name	feature.strand
chr4	31994876	31997875	+	0.012926933929932	0.0416034956411517	-10.62471500228	0	LINC02506	+
chr1	147170244	147173243	+	0.0129304988179224	0.0416115308923723	-4.0491118077325	0	PRKAB2	-
chr17	64778438	64781437	-	0.0129340678939135	0.0416195782923675	-5.6073284715808	0	MIR6080	+
chr12	33439320	33442319	-	0.0129377914728073	0.0416281214853561	-10.3690627962473	0	SYT10	-
chr9	101396373	101399372	+	0.0129406611129711	0.0416339158949281	-6.48466043659463	0	ZNF189	+
chr7	129952461	129955460	-	0.0129418848569909	0.0416344144523976	10.1780207457247	0	AC073320.1	+
chr1	184386205	184389204	-	0.0129500964819322	0.0416573912843657	-5.31265887137773	0	AL445228.3	-
chr6	12406282	12409281	-	0.0129521549595534	0.041660572739609	-18.3063791554358	0	RN7SKP293	-
chr6	158644244	158647243	-	0.0129609608898799	0.0416854550417166	-9.96490391168053	0	DYNLT1	-
chr12	104062031	104065030	+	0.0129706900925496	0.0417133024482185	-4.20306700161224	0	GLT8D2	-
chr19	43572138	43575137	+	0.0129741468905948	0.0417209750803303	-22.4183006535948	0	L34079.3	+
chr6	28983703	28986702	+	0.0129785881788315	0.0417318120104317	-11.1034482758621	0	HCG15	+
chr3	112293728	112296727	-	0.012984235229689	0.0417465238835042	-24.5217391304348	0	SLC9C1	-
chr2	170175645	170178644	+	0.0129862982023562	0.0417497108585282	-25.3658536585366	0	MYO3B	+
chr12	57741658	57744657	-	0.0129873789889724	0.0417497399336046	-17.9817275747508	0	AGAP2	-
chr17	63842566	63845565	-	0.0129934192540996	0.0417657106232734	-3.43511450381679	0	SMARCD2	-
chr3	51939845	51942844	+	0.0130000311507604	0.0417766221314858	6.67406467977172	0	PARP3	+
chr3	196208987	196211986	+	0.0129988798329062	0.0417766221314858	-13.0477694433478	0	ZDHHC19	-
chr18	10452135	10455134	+	0.012999537300794	0.0417766221314858	-10.4347826086956	0	APCDD1	+
chr9	135703999	135706998	-	0.0130062976855956	0.0417933124096657	-12.6775640098365	1816	KCNT1	+
chr2	42763762	42766761	-	0.0130190206483229	0.0418307447505294	-18.030303030303	0	OXER1	-
chr16	86695618	86698617	+	0.0130252445635312	0.0418472908843182	-24.5762711864407	0	AC009154.2	+
chr7	63053932	63056931	-	0.0130265590372303	0.041848062617129	-12.1476315024702	0	AC069285.2	-
chr2	65156162	65159161	+	0.0130541727000907	0.0419263993348201	-15.8918918918919	0	AC007318.2	+
chr7	40134123	40137122	-	0.0130531449465104	0.0419263993348201	-5.32864371906801	0	MPLKIP	-
chr7	155211420	155214419	+	0.0130666515719977	0.0419564102686036	-19.3197278911565	0	AC099552.5	+
chr17	17236686	17239685	-	0.0130678250748034	0.0419564102686036	-10.7367475292004	0	FLCN	-
chr17	17236689	17239688	-	0.0130678250748034	0.0419564102686036	-10.7367475292004	0	FLCN	-
chr5	17607996	17610995	+	0.0130748010855358	0.0419753483012237	-29.5454545454545	0	TAF11L12	+
chr1	151325449	151328448	+	0.0130850963799924	0.0420014773799112	-7.52762430939227	0	AL391069.3	+
chr16	31193631	31196630	+	0.0130957477026203	0.042032203325004	-19.9352750809061	0	AC009088.1	+
chr19	52426687	52429686	+	0.0131056865099403	0.042057172583798	-10.5113848450915	0	ZNF534	+
chr13	45615240	45618239	-	0.0131123182008033	0.042074988098212	-14.2857142857143	0	ERICH6B	-
chr10	101059489	101062488	+	0.0131233003036231	0.0421067591901522	-3.9768358039443	0	KAZALD1	+
chr2	213283706	213286705	-	0.0131300070450937	0.0421221179876449	-13.6115518882894	0	SPAG16	+
chr13	90228682	90231681	+	0.0131302497426254	0.0421221179876449	-17.4165285342174	0	MIR622	+
chr5	177447200	177450199	-	0.0131457260064136	0.042168293526008	-9.04870249661788	0	PRR7	+
chr5	174333795	174336794	+	0.0131506267557076	0.0421805405737827	-17.4929418407679	0	LINC01411	+
chr19	51596789	51599788	+	0.0131544498397836	0.0421893292860835	-9.2063492063492	0	AC018755.1	+
chr5	176740705	176743704	+	0.0131576737678512	0.0421948854346992	-9.89298390755518	0	LINC01574	+
chr15	76260697	76263696	+	0.0131583485627192	0.0421948854346992	-15.3263403263403	0	AC027243.4	+
chr9	30574513	30577512	-	0.0131617829235099	0.0422024243793998	-17.2911787665886	0	LINC01242	-
chr17	16378298	16381297	+	0.013164386994372	0.0422073000301038	-9.20349154391707	0	UBB	+
chr1	11027159	11030158	+	0.0131697201088757	0.0422168171963411	-18.2296650717703	0	AL109811.2	+
chr16	58705798	58708797	-	0.0131686359002518	0.0422168171963411	-13.125	0	AC012183.1	-
chr22	20483606	20486605	-	0.0131706065816233	0.0422168171963411	-10.6048387096774	-1394	RN7SL812P	-
chr13	46211372	46214371	-	0.0131721101909054	0.0422181629493764	-4.20311714429362	0	LRRC63	+
chr5	180352837	180355836	-	0.0131777450412539	0.0422301089444179	-8.22492863157463	0	GFPT2	-
chr13	21348222	21351221	-	0.013178005501947	0.0422301089444179	-26.4367816091954	0	LINC00539	-
chr19	8239149	8242148	-	0.0131832295028507	0.0422433746223205	-18.877151799687	0	AC022146.2	-
chr11	66418504	66421503	+	0.0131871634583929	0.0422525047311807	-8.60564777597087	0	NPAS4	+
chr9	121200659	121203658	+	0.0131959460418964	0.0422771673708426	-7.14285714285714	0	RN7SL181P	+
chr16	70296694	70299693	+	0.0132011354174906	0.0422903149825942	-9.99011256464862	0	AC012184.2	+
chr5	31529787	31532786	+	0.013205486973393	0.0423007766670934	-3.77270164164654	0	C5orf22	+
chr3	158672149	158675148	-	0.0132074130219744	0.0423034677085193	17.5260170293283	0	LXN	-
chr2	10769559	10772558	-	0.0132089963677477	0.0423050607173898	-10.1565851565852	0	AC092687.3	-
chr22	23142826	23145825	+	0.0132154275467716	0.0423221785666299	-9.78763883175647	0	RAB36	+
chr16	25106603	25109602	-	0.0132187005768384	0.0423291805154739	-6.3599235886964	0	AC133552.5	-
chr5	181189375	181192374	+	0.0132294139286908	0.0423530423727935	-2.70142716907045	0	AC008443.5	+
chr10	5525243	5528242	-	0.013228608971025	0.0423530423727935	-11.6398161988595	0	AL732437.1	-
chr16	27721893	27724892	-	0.0132322374431131	0.0423586005092015	-22.4242424242424	0	AC016597.1	-
chr1	10427602	10430601	+	0.0132535620767626	0.042423378036178	-14.1090909090909	0	CENPS-CORT	+
chr6	167695791	167698790	-	0.0132560763493089	0.0424279397081035	-11.6881720430108	0	LINC02487	-
chr10	100397947	100400946	-	0.0132666096097588	0.0424564619264622	-20.3935599284437	0	AL359759.1	-
chr7	142794060	142797059	+	0.0132778637612245	0.0424872008229425	-15.0235592606017	0	TRBJ2-4	+
chr21	41147699	41150698	-	0.013279981846198	0.042490488116521	-13.3148865522966	0	LINC00323	-
chr19	56395466	56398465	+	0.0132944487352363	0.0425297898071061	-19.3088142041852	1735	ZNF582-AS1	+
chr22	25051467	25054466	-	0.0132936078837713	0.0425297898071061	-17.449214971352	0	AL022323.1	-
chr7	21378863	21381862	+	0.0132982330499161	0.0425384027311119	-23.7179487179487	0	RNU1-15P	+
chr14	100866560	100869559	+	0.0133000268060748	0.0425406473627263	-11.8441971383148	0	MIR493	+
chr6	167121028	167124027	-	0.0133047871406068	0.0425496333486481	-19.9358974358974	0	CCR6	+
chr19	47817279	47820278	+	0.0133050207629286	0.0425496333486481	-23.5469448584203	0	TPRX1	-
chr8	11324930	11327929	-	0.013307228203477	0.0425531993651657	-25.4608294930876	0	AF131216.1	-
chr1	15454228	15457227	+	0.0133163794115328	0.0425789674116606	-27.9057859703021	0	CELA2A	+
chr10	133087992	133090991	-	0.0133299881530914	0.0426154853101088	-7.71952355770441	89	ADGRA1	+
chr9	35102696	35105695	-	0.013344155521912	0.0426512109472662	-8.91820230677449	0	STOML2	-
chr17	59195066	59198065	+	0.0133444476710379	0.0426512109472662	-21.3124274099884	0	AC099850.3	+
chr21	45231808	45234807	+	0.0133440867156931	0.0426512109472662	-16.6153169014084	0	LINC00334	+
chr1	156676908	156679907	-	0.0133611132275223	0.0427009734824951	-10.658879541649	0	NES	-
chr19	10103723	10106722	+	0.0133682661147415	0.0427203286710218	-4.44032158317873	0	PPAN	+
chr1	6422276	6425275	+	0.0133747932073565	0.0427306724942218	-6.26431718061674	0	ESPN	+
chr9	93574084	93577083	+	0.0133747937292272	0.0427306724942218	8.15504945939728	0	PHF2	+
chr16	87055284	87058283	+	0.0133863901558848	0.04276070754592	-13.9933166248956	0	LINC02181	+
chr20	35174420	35177419	-	0.0133951029247901	0.0427850307014757	-20.2272727272727	0	AL356652.1	-
chr22	41544107	41547106	-	0.0133962942829275	0.0427853278504091	-8.84931719428926	0	POLR3H	-
chr11	18450369	18453368	-	0.0134120603589196	0.0428321701329491	-34.0909090909091	-2456	LDHAL6A	+
chr10	97638186	97641185	+	0.0134309174361289	0.0428853597315082	-4.69514356611131	0	PI4K2A	+
chrX	25015921	25018920	-	0.0134345985986896	0.0428935979355753	-13.9904468550511	0	ARX	-
chr3	179345209	179348208	+	0.0134466037088827	0.0429261006435439	-6.36265531120574	0	MFN1	+
chr18	594488	597487	+	0.0134469825735635	0.0429261006435439	-16.0597826086956	0	CLUL1	+
chr18	58757343	58760342	-	0.0134525352631959	0.0429403073728119	-21.7391304347826	0	AC104365.3	-
chr11	11567584	11570583	+	0.0134666248384954	0.0429817591629322	-22.8744939271255	0	AC104031.1	+
chr2	196176004	196179003	-	0.01347910146152	0.0430039637537683	-21.7316017316017	0	STK17B	-
chr8	142087327	142090326	+	0.0134752630374138	0.0430039637537683	-12.7572016460905	0	AC104417.2	+
chr16	32187608	32190607	-	0.0134772351665132	0.0430039637537683	-23.8655462184874	0	AC133485.5	+
chr16	19407996	19410995	+	0.0134852449773443	0.0430200407904715	-10.9760925841328	0	TMC5	+
chr11	41122513	41125512	-	0.0134918380874473	0.0430375493528096	-37.037037037037	0	RNU6-365P	-
chr12	1594082	1597081	-	0.0135100587839361	0.0430886146985615	-9.58605664488018	0	FBXL14	-
chr12	48903314	48906313	-	0.0135130700817924	0.0430946905473781	-11.9768142125866	0	CCDC65	+
chr4	48932355	48935354	-	0.013514236196797	0.0430948813888529	-14.8157758173326	0	RNU6-158P	-
chr11	64225755	64228754	-	0.0135206864592442	0.0431119211770367	-5.52366780045351	0	NUDT22	+
chr21	36805785	36808784	-	0.0135227749061504	0.0431150512742746	-22.0779220779221	0	HLCS-IT1	-
chr19	39404347	39407346	+	0.0135268701944605	0.0431245788055658	-7.88567706717945	0	ZFP36	+
chr12	107315921	107318920	+	0.0135326143780544	0.0431358945394211	-9.33977455716586	0	BTBD11	+
chr3	37985559	37988558	+	0.0135401556732355	0.0431563380994019	-25.4310344827586	0	VILL	+
chr3	126054423	126057422	+	0.013548167374271	0.0431606853176912	-9.0516206482593	0	AC117422.1	+
chr6	99568326	99571325	-	0.0135481372880156	0.0431606853176912	-8.28098667075226	0	CCNC	-
chr8	37734101	37737100	+	0.0135475159825101	0.0431606853176912	-5.91749068884685	0	ERLIN2	+
chr13	23463276	23466275	+	0.0135458989416289	0.0431606853176912	-32.5	0	LINC00327	+
chr17	30896610	30899609	+	0.0135479156270106	0.0431606853176912	-21.1904761904762	0	AC130324.3	+
chr9	112890377	112893376	-	0.0135498644633666	0.0431625619568605	-12.0150348840203	0	SLC46A2	-
chr11	62621655	62624654	-	0.0135566363786164	0.0431778613847363	-5.65905915230554	0	B3GAT3	-
chr19	10103862	10106861	+	0.0135778554133083	0.0432234499979918	-4.2960449855018	0	PPAN	+
chr21	44571224	44574223	+	0.0135770369420471	0.0432234499979918	-12.5110953310847	0	KRTAP10-4	+
chrX	18354189	18357188	-	0.013575744014416	0.0432234499979918	-8.89135254988913	0	SCML2	-
chr12	42452220	42455219	+	0.0135813450425762	0.0432310259955511	-15.2395135269298	0	AC079601.1	+
chr7	140638409	140641408	+	0.0136012043001893	0.0432907029588917	-9.72552910052911	0	AC006452.2	+
chr12	66169486	66172485	-	0.0136032856813209	0.0432937903362627	-3.9977520143467	0	TMBIM4	-
chr5	157223881	157226880	-	0.0136195569016529	0.0433384936369785	-31.5738025415445	0	AC010609.1	-
chr2	153478263	153481262	-	0.0136230533692957	0.0433460789023046	-8.50752777999595	0	RPRM	-
chr14	101945847	101948846	+	0.0136258475143741	0.0433505700250136	-6.14896004966927	0	AL118558.3	+
chr1	151436500	151439499	+	0.0136401284536086	0.043389776572785	-25.9259259259259	0	RNY4P25	+
chr1	109613604	109616603	+	0.0136425657217384	0.0433939860937634	-21.4175992977836	-521	GNAT2	-
chr5	37246526	37249525	+	0.0136566267279261	0.0434316184330444	-11.5182884748102	0	AC025449.2	+
chr12	121886232	121889231	+	0.0136582482998782	0.0434332295936126	-6.36282713192095	0	AC069503.5	-
chr1	112713172	112716171	+	0.0136694013910863	0.0434651482482871	-2.16058648219452	0	AL603832.2	+
chr2	27353746	27356745	+	0.0136753141589532	0.0434804001846247	-10.0671918443003	0	AC074117.1	+
chr8	17497512	17500511	+	0.0136818838872888	0.0434977382542506	-18.0042803638309	0	AP006248.3	+
chr16	9089144	9092143	+	0.0136941524223427	0.0435331897839368	7.41087793120112	0	C16orf72	+
chr13	111093338	111096337	+	0.013697066425618	0.0435389002537697	-13.6327920377161	0	LINC00368	+
chr6	144095074	144098073	-	0.0137054882101356	0.0435539773449925	-6.14847109412327	0	SF3B5	-
chr19	1019022	1022021	+	0.0137077751075126	0.0435551696013992	-4.73541286167452	0	RNU6-2	+
chr14	105487355	105490354	+	0.0137090241975022	0.0435555858097788	6.08612954013888	0	TEDC1	+
chr16	58629386	58632385	-	0.013716542990838	0.0435759200952614	7.05185640290471	0	CNOT1	-
chr19	10333139	10336138	-	0.013728116596413	0.0436091316980565	-6.68971668896641	0	AC114271.1	+
chr4	2534131	2537130	+	0.0137342971703867	0.0436252076216906	-4.59091157489977	0	FAM193A	+
chr15	83108255	83111254	-	0.0137372503670884	0.0436274733450131	14.874825263693	576	TM6SF1	+
chr3	37137827	37140826	+	0.0137396823604357	0.0436280833347548	-25	0	RNU6-1301P	+
chr19	45076088	45079087	-	0.0137389065082609	0.0436280833347548	6.17937853107345	0	ZNF296	-
chr11	17732274	17735273	+	0.0137429115335935	0.0436347802421659	-12.4169333005169	0	KCNC1	+
chr1	56819197	56822196	-	0.0137470443350759	0.0436443449122154	-27.3796192609183	0	FYB2	-
chr7	130441934	130444933	-	0.0137515241837149	0.0436514524589811	-11.8279569892473	-725	CEP41	-
chr7	45105600	45108599	-	0.0137629978292485	0.0436843135694919	-22.5426944971537	0	SNORA5B	-
chr4	27222928	27225927	-	0.013764691837557	0.0436861308890366	-24.202806122449	0	AC024132.2	-
chr7	57402525	57405524	+	0.0137695399009812	0.0436979573802625	-11.6827082641885	0	MIR3147	+
chr8	17498739	17501738	-	0.0137785934554782	0.0437195656966809	-33.3333333333333	0	AP006248.3	+
chr8	98062022	98065021	+	0.0137775248562894	0.0437195656966809	15.4166666666667	0	ERICH5	+
chr11	3664760	3667759	-	0.0137801830322248	0.0437210482179768	-7.39710548046416	0	AC060812.1	-
chr8	102653964	102656963	+	0.0137863019388426	0.0437368997497853	2.34490531363512	0	AP002851.1	+
chr15	40873735	40876734	-	0.0138077072384149	0.0438012406736525	-10.0790960451977	0	AC025166.1	+
chr5	181258669	181261668	+	0.0138130099979778	0.0438144942977954	3.72330460846759	0	TRIM52-AS1	+
chr12	52833812	52836811	-	0.0138204763787713	0.0438346081529912	-15.2190538621217	0	KRT79	-
chr12	49897811	49900810	+	0.0138404698775223	0.0438908746400912	-23.7012987012987	0	LINC02395	+
chr6	34887572	34890571	-	0.0138420917679536	0.0438924448368444	2.92316137699897	0	TAF11	-
chr8	17609770	17612769	-	0.0138646491410285	0.0439603945375847	-24.1379310344828	0	AP006248.6	-
chr19	45973366	45976365	-	0.0138736515430591	0.0439817786344294	-13.30004961548	0	NOVA2	-
chr22	17983120	17986119	-	0.0138749193523963	0.0439822185183985	-26.1756876663709	0	AC016027.3	-
chr7	2241706	2244705	-	0.0138894904169392	0.0440212431203211	-7.31919560371443	0	NUDT1	+
chr7	2241716	2244715	-	0.0138913294755562	0.0440234900520902	-7.27225180677063	0	NUDT1	+
chr19	46726103	46729102	+	0.0138999009772834	0.044047070899705	-10.5639353172985	0	AC008635.2	+
chr11	118967998	118970997	+	0.0139035192686486	0.0440549530755008	-16.4192949907236	0	AP004609.2	+
chr4	77149938	77152937	-	0.0139118365439002	0.0440777220469811	-27.0344827586207	0	RNU6-1187P	-
chr11	46698530	46701529	+	0.0139207271076466	0.0441002700099233	-4.61811150499517	0	ZNF408	+
chr12	7665409	7668408	-	0.0139212173100251	0.0441002700099233	-32.9090909090909	0	APOBEC1	-
chr13	46209443	46212442	+	0.0139255711607967	0.0441104752454736	-4.40566887851233	0	LRRC63	+
chr15	25179885	25182884	+	0.0139426089862212	0.0441572628502638	-24.6886446886447	0	SNORD115-7	+
chr11	123654745	123657744	-	0.0139461607052109	0.044164920760222	-13.8725490196078	0	SCN3B	-
chr19	45088896	45091895	+	0.0139477188772238	0.0441662647425014	-12.642073778664	741	GEMIN7-AS1	-
chr13	25300939	25303938	-	0.0139519157061326	0.0441759632880107	-6.65322580645161	0	NUP58	+
chr3	66997521	67000520	-	0.0139587054106896	0.0441902778767503	-2.4390243902439	0	KBTBD8	+
chr18	50821077	50824076	+	0.0139602407717911	0.0441915471530248	-15.2173913043478	-1014	MRO	-
chr1	54872172	54875171	+	0.0139695953538518	0.0442156076346201	-20.9815078236131	0	AC096536.3	+
chr1	54516760	54519759	-	0.013973100868294	0.0442214756945643	-20.6539074960127	0	LINC02784	-
chr19	10089878	10092877	-	0.0139770431853878	0.0442303588372691	-12.4057971014493	0	AC020931.1	-
chr11	106259647	106262646	-	0.0139810105219328	0.0442393197044831	-33.743842364532	0	AP002001.3	-
chr19	49960673	49963672	-	0.0139854243846543	0.0442496919187953	-19.7703035274815	0	SIGLEC11	-
chr19	19774102	19777101	+	0.013988168147326	0.0442547787037346	-6.79877329558858	0	LINC00663	-
chr8	33537685	33540684	+	0.0140085775515814	0.044315749433316	-29.1666666666667	0	AC013603.1	+
chr11	206929	209928	-	0.0140115375711809	0.0443215140954408	-2.8999162479062	0	MIR6743	+
chr8	143886000	143888999	+	0.0140135860618431	0.0443243946930088	-10.8816217249952	0	AC109322.2	+
chr7	130377839	130380838	+	0.0140297670069915	0.0443719715642895	-14.2350557244174	0	CPA1	+
chr11	68271502	68274501	-	0.0140334180683849	0.0443799156400336	-8.48988405388912	0	AP002813.1	+
chr11	206836	209835	+	0.0140468652062603	0.0444152300413855	-2.89241324670572	0	MIR6743	+
chr15	45127433	45130432	+	0.0140464924685465	0.0444152300413855	-14.819587628866	0	DUOX1	+
chr2	127407722	127410721	-	0.0140575559943085	0.0444434880628943	-10.0977891156463	0	AC068282.2	-
chr11	445768	448767	+	0.0140580839407261	0.0444434880628943	-8.66133841104402	-1512	PTDSS2	+
chr12	31073348	31076347	-	0.014064533264908	0.0444530542259223	-7.42082505551011	0	DDX11	+
chr17	76374084	76377083	+	0.0140819811992339	0.0445045901035337	-15.3361344537815	0	SPHK1	+
chr10	100526572	100529571	+	0.0140905052890319	0.0445243051212067	-17.3710347623391	294	NDUFB8	-
chr16	82624465	82627464	+	0.0140982412236941	0.044541523671452	-17.963963963964	0	CDH13	+
chr7	103074344	103077343	-	0.0141026533542299	0.0445456524384081	-3.25243259912472	0	ARMC10	+
chr10	102501472	102504471	+	0.0141162014780795	0.0445801887781587	-1.1070110701107	0	SUFU	+
chr3	39408554	39411553	+	0.0141395352784567	0.0446466399264231	-18.2557517388978	0	SNORA62	+
chr19	11293639	11296638	+	0.0141448910816513	0.044657510331079	10.1825423166279	0	TSPAN16	+
chr20	33719820	33722819	-	0.014145270696321	0.044657510331079	-10.6776003452741	0	PXMP4	-
chr14	88159346	88162345	-	0.0141480031829476	0.0446625173413065	-30.026455026455	0	AL133279.3	-
chr1	114716272	114719271	-	0.0141501670278999	0.0446657285934559	-9.1743119266055	0	NRAS	-
chr20	23826230	23829229	-	0.0141519287872495	0.0446676702242185	-29.6296296296296	0	CST2	-
chr22	25562175	25565174	+	0.0141551955891217	0.0446743615145617	-3.84838862239038	0	AL022329.1	-
chr10	95709279	95712278	+	0.0141733180451938	0.0447279329593748	-26.5163934426229	0	ENTPD1	+
chr4	149151779	149154778	+	0.0141758363670533	0.0447322564340672	-33.3333333333333	0	LINC02355	+
chrX	135098213	135101212	-	0.0141785680923953	0.0447372525546135	-15.2324709411324	0	SMIM10L2B	-
chrX	37903647	37906646	+	0.0141891052240755	0.0447668740587883	14.7328244274809	0	AL121578.2	+
chr10	49939549	49942548	+	0.0142208797931894	0.0448598568583444	6.11998376189392	0	TIMM23B-AGAP6	+
chr10	49939556	49942555	+	0.0142208797931894	0.0448598568583444	6.11998376189392	0	TIMM23B-AGAP6	+
chr19	17296196	17299195	-	0.0142242586801425	0.0448668823388623	-26.0929432013769	0	AC010463.3	-
chr22	44440827	44443826	+	0.0142386906121183	0.0449051321887199	-15.2173913043478	0	LINC01656	+
chrX	65034214	65037213	-	0.0142376072341068	0.0449051321887199	-9.72407358037857	0	ZC4H2	-
chr5	16941452	16944451	-	0.0142412535441184	0.0449089587126929	-16.7876588021778	0	RNU6-660P	-
chr13	98203693	98206692	-	0.0142422096248648	0.0449089587126929	24.1130820399113	0	RN7SKP8	-
chr12	107372247	107375246	+	0.0142437054401004	0.0449100400986734	-12.5277860721277	0	AC009774.1	+
chr1	42739755	42742754	-	0.0142466633294383	0.0449157308188952	-14.037037037037	0	CLDN19	-
chr19	48645688	48648687	-	0.0142634649419532	0.0449614239208438	-9.71987353871039	0	CA11	-
chr12	32728525	32731524	-	0.0142715158353399	0.0449831620168028	-18.7780772686433	0	AC084824.4	-
chr14	31487456	31490455	+	0.0142761379290024	0.0449940900505086	-25	0	GPR33	-
chr8	122780331	122783330	-	0.0143053305292846	0.0450817014685921	-2.71802876373676	0	AC016405.2	+
chr14	23352413	23355412	-	0.0143062506367536	0.0450817014685921	26.8268268268268	0	SLC22A17	-
chr5	112189520	112192519	+	0.014315668745606	0.045104082496367	-27.6515151515152	0	AC010261.2	+
chr1	89272305	89275304	-	0.0143220118564224	0.0451204182666345	-9.29846409298464	-1443	GBP5	-
chr14	60971827	60974826	+	0.0143310587915854	0.04514161843828	-16.3095238095238	0	RNU6-398P	+
chr16	57057998	57060997	-	0.0143308430115166	0.04514161843828	-13.6663336663337	0	AC023825.2	-
chr9	136808349	136811348	-	0.0143396948485415	0.0451651692128828	-11.8179707452984	0	CCDC183-AS1	-
chr1	155192417	155195416	-	0.0143437542723589	0.0451707323362714	6.29554065870009	0	MIR92B	+
chr4	46993082	46996081	-	0.0143449397954567	0.0451707323362714	-10.6190117660953	0	GABRA4	-
chr15	88895098	88898097	-	0.0143447017417199	0.0451707323362714	-15.8233532934132	0	HAPLN3	-
chr10	26640728	26643727	+	0.014349405654352	0.0451778009843457	-24.7407407407407	0	AL390961.1	+
chr19	54102193	54105192	-	0.0143495040836686	0.0451778009843457	-8.34542309516503	0	NDUFA3	+
chr3	119468331	119471330	-	0.014356049537712	0.0451932696469889	-8.51663846587704	0	POGLUT1	+
chr10	93070975	93073974	+	0.0143567375659476	0.0451932696469889	-6.22028119913359	0	CYP26A1	+
chr14	24136945	24139944	+	0.014363530388355	0.0452073463907546	-9.71679108899158	0	AL136295.2	+
chr14	22980198	22983197	+	0.0143808827151389	0.0452583039399123	-7.91988003427592	0	AL132780.2	+
chr11	56139702	56142701	-	0.0143865346386552	0.0452646857993769	40.4761904761905	0	OR8J3	-
chr16	9806356	9809355	+	0.0143866814868994	0.0452646857993769	-26.4705882352941	0	AC007218.3	+
chr16	30419260	30422259	-	0.0143881120427808	0.0452646857993769	-15.1913875598086	0	SNORA80C	-
chr22	16866978	16869977	+	0.0143843742129929	0.0452646857993769	-35.1190476190476	0	AC007064.2	+
chr6	44095086	44098085	-	0.0143996194463153	0.045295314561629	-26.6603415559772	0	AL109615.4	-
chr3	33440872	33443871	-	0.0144095161958197	0.0453227859029597	-9.64492068494589	-363	UBP1	-
chr17	47646976	47649975	+	0.014412729537239	0.0453292329342117	-5.37683287875609	0	KPNB1	+
chr11	66390949	66393948	+	0.0144151444099478	0.0453331678767672	-23.8713667285096	0	RNU1-84P	+
chr1	25236994	25239993	+	0.0144202313106329	0.0453359939503771	-15.2367132232904	0	AL031432.5	+
chr1	98660560	98663559	-	0.0144206982682357	0.0453359939503771	13.8757115749526	0	AC095031.1	-
chr22	23486481	23489480	-	0.0144329981478393	0.0453636794294883	-31.8840579710145	0	FAM230I	-
chr9	66976632	66979631	+	0.0144395219995137	0.0453805227503878	-27.3013375295043	0	AL353770.3	+
chr1	155192504	155195503	+	0.0144478249217937	0.0453944296020084	6.21619672604024	0	MIR92B	+
chr14	103560462	103563461	+	0.0144483725080032	0.0453944296020084	3.3085194375517	0	COA8	+
chr17	38904101	38907100	-	0.0144486082052446	0.0453944296020084	-20.3366058906031	0	AC006441.1	-
chr5	16622596	16625595	-	0.0144502840555681	0.0453960334987627	-28.9184952978056	0	AC022113.1	-
chr5	88666440	88669439	-	0.0144737963271997	0.0454662314269867	-12.1951219512195	0	MIR9-2	-
chr3	10023914	10026913	+	0.0144814137731816	0.0454864919798654	7.75272470546706	0	FANCD2	+
chr11	34049231	34052230	+	0.014484391754594	0.0454885102225258	-9.75362544830812	0	AC090469.2	-
chr12	121905603	121908602	+	0.0144841159360622	0.0454885102225258	-15.2970922882427	0	RNU7-170P	+
chr16	69308850	69311849	+	0.0144961334721149	0.0455217153894588	-8.07225063938619	0	VPS4A	+
chr5	139403589	139406588	-	0.0145049186588282	0.0455456316584437	-15.9333752357008	0	SPATA24	-
chr19	22768437	22771436	+	0.0145080692695997	0.0455518528570369	-20.9023415191319	0	ZNF99	-
chr6	163713807	163716806	-	0.0145271672687786	0.0456007897627131	-9.15991902834008	0	AL137005.1	-
chr2	230883974	230886973	+	0.0145442357918787	0.0456477136774759	-16.9596079094136	0	GCSIR	+
chr2	15950482	15953481	-	0.0145466290588805	0.0456508446780544	-27.6497695852534	0	RN7SL104P	-
chr12	100187384	100190383	+	0.0145561668514225	0.045673246392307	24.2424242424242	0	MIR1827	+
chr15	90022455	90025454	+	0.0145556538572162	0.045673246392307	-10.5537280701754	0	AC087284.1	+
chr11	46275162	46278161	+	0.0145617251014824	0.0456834985365425	-12.693686096764	0	CREB3L1	+
chr4	151890764	151893763	-	0.0145660385144078	0.0456859927800929	-29.1428571428571	0	AC112242.1	-
chr11	134271745	134274744	+	0.0145648570514697	0.0456859927800929	-26.530612244898	0	GLB1L3	+
chr16	66718397	66721396	+	0.0145660385144078	0.0456859927800929	-29.1428571428571	0	AC018557.1	+
chr7	99972476	99975475	+	0.0145741040873867	0.0457002515273403	-15.4159957058508	0	AC004522.5	+
chr12	131825893	131828892	+	0.0145733423796979	0.0457002515273403	8.81470730527334	0	MMP17	+
chr19	43899409	43902408	+	0.0145734198615504	0.0457002515273403	-16.4746543778802	0	AC006213.2	-
chr7	77534795	77537794	+	0.0145825126474869	0.0457229378769198	12.0999617493306	0	PTPN12	+
chr1	22560989	22563988	+	0.0145918170479947	0.045748429223713	-11.3383389316999	0	EPHA8	+
chr5	43514649	43517648	-	0.0145986663698676	0.0457662198968448	21.6189207195203	0	C5orf34	-
chr10	114762288	114765287	+	0.0146048113043575	0.0457817996589079	-24.7728359636538	0	AL137025.1	+
chr12	48891729	48894728	-	0.0146060206209158	0.0457819064441402	-20.0797448165869	0	RNU6-600P	-
chr12	95940831	95943830	+	0.0146184991621443	0.0458173332417194	-2.86624203821656	0	CCDC38	-
