120h_DMSO_rep1	120h_DMSO_rep2	120h_treated_rep1	120h_treated_rep2	6h_DMSO_rep1	6h_DMSO_rep2	6h_treated_rep1	6h_treated_rep2	72h_DMSO_rep1	72h_DMSO_rep2	72h_treated_rep1	72h_treated_rep2
uc010jbg.3-x0-0	42.7738486735217	53.375959603705	71.640369330614	46.8130456007533	69.1161579669327	88.2233631825944	0	72.6972876071769	83.6847815086944	69.9385942805253	15.6595707151486	0
uc011cum.2-x0-0	40.3975237472149	49.7366896307251	14.551950020281	45.7491127461907	21.5987993646665	0	115.950354197268	60.7899732577256	0	20.0643508181835	68.902111146654	72.2805352660761
uc003klk.1-x0-0	123.568896167952	147.996978901182	329.097946612508	269.175012204331	145.431915722088	151.095185220765	152.023797725308	181.743219017942	172.64698167109	158.795005046766	306.927586016913	435.873530846943
uc003kll.3-x0-0	4.75264985261352	14.5570798919195	13.4325692494901	9.57539569106317	10.079439703511	11.1546781035464	14.1717099574439	11.2806135942171	6.03133560423023	5.15940449610432	20.8794276201982	13.1419155029229
uc003klp.3-x0-0	33.2685489682947	27.9010697928458	59.3271808519147	60.6441727100667	20.158879407022	20.2812329155389	14.1717099574439	18.1743219017942	18.8479237632195	23.5039538155864	44.8907693834261	66.8047371398582
uc010jbi.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc021ybr.1-x0-0	14.2579495578406	7.27853994595977	2.23876154158169	21.2786570912515	10.079439703511	0	0	18.1743219017942	6.78525255475901	9.17227465974102	22.967370382218	33.9499483825509
uc011cuo.1-x0-0	24.951411726221	64.2937695226446	142.161357890437	198.955443803201	33.1181590258219	63.8858836839476	46.3801416789074	64.5501777891313	68.6064424981188	45.8613732987051	128.408479864219	145.656230157396
uc003klz.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc011cup.2-x0-0	0	0	11.1938077079084	0	0	7.09843152043863	0	0	6.03133560423023	4.58613732987051	0	0
uc011cuq.2-x0-0	11.8816246315338	3.63926997297988	8.95504616632675	12.7671942547509	2.87983991528886	10.1406164577695	5.15334907543415	11.9073143494514	9.04700340634534	7.45247316103958	5.21985690504955	17.5225540038972
uc021ybs.1-x0-0	0	0	0	0	0	0	12.8833726885854	0	0	0	0	48.1870235107174
uc021ybt.1-x0-0	9.50529970522704	16.9832598739061	0	0	14.3991995764443	0	0	0	0	0	0	0
uc011cur.2-x0-0	0	0	0	0	0	0	0	0	0	0	6.26382828605945	0
uc011cus.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003kmh.3-x0-0	27.3277366525278	49.7366896307251	80.5954154969408	73.4113669648176	0	0	0	18.8010226570285	18.0940068126907	0	63.6822542416045	0
uc010jbj.3-x0-0	0	0	0	0	31.6782390681775	41.5765274768548	56.6868398297757	11.9073143494514	24.8792593674497	44.1415718000037	0	43.8063850097431
uc010jbk.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc010jbl.2-x0-0	30.8922240419879	0	0	0	43.1975987293329	0	0	15.0408181256228	0	15.478213488313	0	20.808032879628
uc003kmk.3-x0-0	0	0	6.71628462474506	13.8311271093135	0	0	9.01836088200977	0	0	0	6.26382828605946	3.28547887573073
uc010jbm.2-x0-0	174.659882083547	144.357708928202	405.215839026285	396.84695475184	203.028714027865	162.249863324311	173.925531295903	165.448999381851	165.107812165802	181.725691696119	320.499213970042	305.549535442958
uc003kmo.1-x0-0	2.37632492630676	1.21308999099329	7.83566539553591	3.19179856368772	1.43991995764443	0	1.28833726885854	5.01360604187427	1.50783390105756	1.71980149870144	3.13191414302973	1.09515962524358
uc003kmr.3-x0-0	178.224369473007	0	0	0	145.431915722088	0	106.931993315259	0	0	22.3574194831187	78.2978535757432	0
uc003kms.3-x0-0	0	140.718438955222	245.144388803195	218.106235185328	50.3971985175551	202.812329155389	81.1652479380879	114.05953745264	128.165881589892	150.769264719493	64.7262256226144	101.849845147653
uc003kmu.3-x0-0	598.833881429304	692.674384857171	601.107473914683	667.085899810734	601.886542295372	571.930768218198	653.186995311279	658.035792995998	721.498521656041	709.704751797461	693.19699699058	635.192582641274
DAC+SB.758.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.758.2-x1-0	13.0697870946872	10.9178099189396	31.3426615821436	30.8540527823147	10.079439703511	15.2109246866542	11.5950354197268	18.8010226570285	15.0783390105756	9.74554182597483	16.7035420961586	14.2370751281665
uc003knb.2-x0-0	0	0	0	1.06393285456257	1.43991995764443	0	0	0.626700755234284	0	0	0	0
uc003knd.3-x0-0	0	0	2.23876154158169	0	0	0	1.28833726885854	0	0	0	0	0
uc010jbn.3-x0-0	987.363006880459	1050.53593220019	905.579043569793	940.516643433316	1180.73436526843	1145.88965972795	1057.72489773286	978.279878920717	955.966693270491	935.572015293584	860.232417952165	1386.47208555837
DAC+SB.760.1-x1-0	186.541506715081	151.636248874162	331.33670815409	350.033909151087	146.871835679732	175.432664719412	113.373679659551	146.647976724822	119.118878183547	112.933631748061	192.090734105823	364.688155206111
uc003knr.1-x0-0	4.75264985261352	13.3439899009262	15.6713307910718	22.3425899458141	18.7189594493776	20.2812329155389	11.5950354197268	15.6675188808571	6.785252554759	12.0386104909101	12.5276565721189	27.3789906310894
uc003knx.1-x0-0	32.0803865051413	37.6057897207921	23.5069961866077	32.9819184914398	30.2383191105331	33.4640343106392	23.1900708394537	26.9481324750742	30.9105949716799	39.5554344701331	18.7914848581784	14.2370751281665
uc003kny.1-x0-0	7.12897477892028	16.9832598739061	11.1938077079084	10.6393285456257	18.7189594493776	19.267171269762	20.6133963017366	14.4141173703885	8.29308645581656	15.478213488313	8.35177104807928	14.2370751281665
uc003knz.3-x0-0	70.1015853260494	80.0639394055574	40.2977077484704	43.6212470370655	51.8371184751995	65.9140069755015	66.993537980644	57.0297687263199	51.2663526359569	62.4861211194857	37.5829697163567	70.0902160155889
uc003kob.1-x0-0	218.621893220222	164.980238775088	230.592438782914	213.850503767077	275.024711910086	284.951322463322	216.440661168234	229.999177170982	217.881998702817	189.178164857158	182.694991676734	511.43954498875
uc003koc.1-x0-0	32.0803865051413	59.4414095586714	19.0294731034443	38.3015827642527	24.4786392799553	39.5484041853009	78.5885734003708	51.3894619292113	36.1880136253814	61.9128539532519	45.934740764436	78.8514930175375
uc010jbo.2-x0-0	1043.20664264867	1101.48571182191	1058.93420916814	1132.02455725458	1251.29044319301	1184.42400226747	1191.71197369415	1114.27394280656	1199.48186829129	1180.93036244166	943.750128432958	1424.80267244189
uc003kof.4-x0-0	1339.05909597386	1323.48118017368	1352.21197111534	1322.46853822128	1667.42731095225	1497.76905081255	1337.29408507516	1364.32754414504	1364.58968045709	1366.09565713518	1125.40114872868	2004.14211419574
uc003koh.1-x0-0	201.987618736075	154.062428856148	85.0729385801041	111.71294972907	223.187593434887	245.402918278021	198.403939404215	187.383525815051	193.756656285896	212.108851506511	122.144651578159	182.891657415677
uc010jbq.1-x0-0	27.3277366525278	35.1796097388055	23.5069961866077	22.3425899458141	43.1975987293329	40.5624658310779	50.245153485483	41.3622498454627	44.4811000811979	38.9821673038993	46.9787121454459	70.0902160155889
DAC+SB.764.1-x1-0	20.1987618736075	25.4748898108592	17.9100923326535	39.3655156188152	14.3991995764443	15.2109246866542	10.3066981508683	7.52040906281141	15.0783390105756	8.59900749350721	16.7035420961585	29.5693098815766
DAC+SB.764.2-x1-0	0	0	2.23876154158169	0	0	3.04218493733084	0	0	1.50783390105756	1.14653433246763	0	0
DAC+SB.766.1-x1-0	2.37632492630676	0	6.71628462474506	6.38359712737545	1.43991995764443	1.01406164577695	0	0	3.76958475264389	0	0	12.0467558776793
DAC+SB.766.3-x1-0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.766.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0
uc010jbr.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003kon.4-x0-0	34.456711431448	44.8843296667519	61.5659423934964	53.1966427281287	46.0774386446218	43.6046507684087	28.3434199148878	31.9617385169485	38.4497644769677	49.300976296108	33.4070841923171	25.1886713806023
uc011cve.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc011cvf.1-x0-0	48.7146609892886	37.6057897207921	50.372134685588	61.7081055646293	47.5173586022662	34.4780959564162	36.0734435280391	37.602045314057	54.282020438072	47.5811747974065	50.1106262884756	88.7079296447297
uc003kot.1-x0-0	21.3869243367608	29.1141597838391	19.0294731034443	29.7901199277521	27.3584791952442	35.4921576021931	43.8034671411903	26.9481324750742	23.3714254663921	26.3702896467554	36.5389983353468	27.3789906310894
uc003kov.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003kow.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003kox.3-x0-0	1.18816246315338	1.21308999099329	3.35814231237253	0	1.43991995764443	0	2.57667453771708	1.25340151046857	2.26175085158634	0	2.08794276201982	3.28547887573073
uc003koy.4-x0-0	0	0	0	4.2557314182503	0	0	0	0	0	0	0	0
uc010jbu.3-x0-0	2486.82403538003	2407.98363212169	1258.18398636891	1292.67841829353	2711.36928024446	2703.48834764134	2726.12166090467	2637.15677802587	2322.06420762864	2559.06463006774	1476.17553274801	1261.6238882806
uc010jbv.3-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003kpg.3-x0-0	0	0	0	1.06393285456257	0	0	0	0	0	0	0	0
uc010jbw.1-x0-0	396.846262693229	389.401887108848	539.541531521187	566.012278627289	299.503351190042	295.091938921091	246.072418351981	262.587616443165	404.853402433954	424.790970179256	552.260860554242	1129.10957362613
uc003kpk.3-x0-0	155.649282673093	163.767148784095	125.370646328575	125.544076838384	159.831115298532	158.193616741204	155.888809531883	133.487260864903	183.955735929022	185.165294693522	157.639678532496	130.323995403986
uc003kpp.1-x0-0	0	0	0	0	0	0	0	0	0.753916950528778	0	0	0
uc003kpu.1-x0-0	19.0105994104541	21.8356198378793	13.4325692494901	18.0868585275638	15.8391195340887	23.3234178528698	15.4600472263025	11.9073143494514	15.0783390105756	14.9049463220792	22.967370382218	77.7563333922939
uc003kpw.1-x0-0	78.4187225681231	76.4246694325775	113.057457849875	82.9867626558808	82.0754375857326	83.1530549537096	59.2635143674927	51.3894619292113	62.5751068938886	68.7920599480576	73.0779966706936	121.562718402037
uc010jbz.3-x0-0	854.288811007281	797.000124082594	844.013101176296	812.844700885807	738.678938271593	705.786905460755	568.156735566615	725.719474561301	728.2837742108	619.128539532519	744.351594660065	875.032540569618
uc010jca.3-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc011cvw.1-x0-0	1148.95310186932	1370.79168982242	1244.75141711942	1156.49501290952	1221.05212408248	1215.85991328656	1149.19684382182	1467.73316875869	1221.34545985662	1027.29476189099	928.090557717809	2216.603081493
uc011cvx.1-x0-0	8.31713724207366	48.5235996397318	53.7302769979605	74.4752998193802	10.079439703511	0	11.5950354197268	57.0297687263198	6.03133560423023	76.2445331090972	52.1985690504955	325.262408697342
uc011cvy.1-x0-0	295.852453325192	243.831088189652	483.572492981645	309.604460677709	498.212305344973	498.918329722258	314.354293601483	321.497487435188	460.643256773084	481.544419636404	312.147442921963	183.986817040921
uc011cvz.1-x0-0	162.778257452013	100.686469252443	0	161.717793893511	99.3544770774658	0	135.275413230147	112.806135942171	24.1253424169209	0	207.750304820972	119.37239915155
uc003kqg.3-x0-0	93.8648345891171	104.325739225423	180.220304097326	144.69486822051	129.592796187999	143.996753700326	141.717099574439	120.326545004983	110.071874777202	122.679173574036	160.771592675526	153.322347534101
uc003kqk.4-x0-0	8.31713724207366	6.06544995496647	30.2232808113528	25.5343885095018	8.63951974586659	13.1828013951003	0	13.16071585992	16.5861729116331	19.4910836519497	27.1432559062576	5.47579812621788
uc011cwb.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc010jcd.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc031sks.1-x0-0	1.18816246315338	1.21308999099329	1.11938077079084	2.12786570912515	0	0	2.57667453771708	0.626700755234284	0.753916950528778	0.573267166233814	2.08794276201982	1.09515962524358
DAC+SB.769.1-x1-0	57.0317982313623	46.0974196577452	175.742781014162	172.357122439137	44.6375186869774	42.5905891226318	37.3617807968976	55.149666460617	40.711515328554	30.3831598103921	108.573023625031	135.799793530203
uc010jce.2-x0-0	293.476128398885	198.9467585229	192.533492576025	147.886666784198	309.582790893553	251.487288152683	273.12750099801	226.865673394811	234.46817161445	193.764302187029	231.7616465842	285.836662188573
uc010jcf.2-x0-0	8.31713724207366	104.325739225423	38.0589462068887	58.5163070009416	20.158879407022	61.8577603923937	42.5151298723318	80.2176966699884	24.1253424169209	87.7098764337735	29.2311986682775	22.9983521301151
uc003kqq.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003kqr.1-x0-0	1.18816246315338	0	0	0	0	0	0	0	0	0	0	0
uc010jch.3-x0-0	291.099803472578	317.829577640243	333.575469695671	304.284796404896	326.861830385286	383.315302103686	367.176121624683	348.445619910262	358.11055150117	403.006817862371	324.675099494082	304.454375817714
uc003kra.2-x0-0	626.161618081831	649.003145181412	500.363204543507	533.03036013585	747.31845801746	663.196316338123	557.850037415747	668.063005079747	624.243235037828	617.982005200051	496.930377360717	1078.73223086492
uc011cwd.2-x0-0	1367.57499508954	1495.73995889473	1544.74546369136	1744.84988148262	1555.11355425599	1567.73930437116	1633.61165691263	1521.00273295361	1550.8071672377	1744.45198684949	1757.00383423968	1683.26034399938
uc003krk.3-x0-0	1321.23665902656	1274.95758053395	1096.99315537503	1008.60834612532	1399.60219883039	1295.97078330294	1142.75515747752	1218.93296893068	1203.25145304393	1282.97191803127	1079.46640796425	1082.01770974065
uc003krp.3-x0-0	0	0	0	0	1.43991995764443	0	0	0.626700755234284	0	0.573267166233814	5.21985690504955	0
uc003krq.3-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003krr.3-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003krs.3-x0-0	2.37632492630676	0	2.23876154158169	1.06393285456257	0	1.01406164577695	0	0	0	0	0	4.38063850097431
DAC+SB.772.1-x1-0	110.499109073264	103.11264923443	98.5055078295943	106.393285456257	149.751675595021	112.560842681241	131.410401423571	110.299332921234	106.302290024558	132.997982566245	87.6935960048324	49.2821831359609
uc011cwe.2-x0-0	0	0	0	0	1.43991995764443	0	0	0.626700755234284	1.50783390105756	0	2.08794276201982	0
uc003krv.4-x0-0	0	0	1.11938077079084	0	0	0	0	0	0	0	0	0
uc003krw.4-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc010jcj.3-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.773.1-x1-0	4.75264985261352	2.42617998198659	5.59690385395422	5.31966427281287	0	3.04218493733084	5.15334907543415	1.88010226570285	0.753916950528778	2.86633583116907	2.08794276201982	3.28547887573073
uc003ksb.3-x0-0	11.8816246315338	9.70471992794636	14.551950020281	15.9589928184386	12.9592796187999	11.1546781035464	7.73002361315123	12.5340151046857	20.355757664277	24.650488148054	17.7475134771685	18.6177136291408
uc003ksc.1-x0-0	278.030016377891	359.074637334015	363.798750507024	306.412662114021	339.821110004086	307.260678670415	323.372654483493	313.977078372376	262.363098784015	296.952392109116	295.443900825804	338.404324200265
uc010jcm.1-x0-0	143.767658041559	224.421648333759	222.756773387378	198.955443803201	319.662230597064	203.826390801166	230.612371125678	204.931146961611	197.52624103854	194.910836519497	186.870877200774	405.209061340123
uc003kse.1-x0-0	29.7040615788345	9.70471992794636	39.1783269776795	21.2786570912515	2.87983991528886	34.4780959564162	47.6684789477659	40.1088483349942	29.4027610706224	29.8098926441583	20.8794276201982	50.3773427612045
uc003ksf.1-x0-0	2258.69684245458	2293.95317296832	4173.05151350827	4134.44307283016	2750.24711910086	2595.99781318898	2371.82891196857	2651.57089539626	2166.00339886918	2138.85979721836	3483.73249843007	6629.00121159937
uc010jcn.2-x0-0	47.5264985261352	0	119.77374247462	20.2147242366889	0	9.12655481199252	51.5334907543415	41.988950600697	0	4.0128701636367	0	61.3289390136403
uc011cwj.2-x0-0	1396.09089420522	1706.81761732757	3183.51891212916	3225.84441503372	1471.59819671261	1510.95185220765	1601.40322519116	1606.23403566547	1693.29747088764	1652.72924025208	3243.61908079779	5370.6628021945
uc003ksl.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003ksm.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003ksr.3-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.775.1-x1-0	7.12897477892028	2.42617998198659	15.6713307910718	18.0868585275638	2.87983991528886	2.02812329155389	0	2.50680302093714	1.50783390105756	0.573267166233814	12.5276565721189	19.7128732543844
uc010jcp.3-x0-0	0	0	0	0	0	1.01406164577695	0	1.25340151046857	1.50783390105756	0	0	0
uc010jcq.3-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc010jcr.3-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc010jct.3-x0-0	0	0	0	2.12786570912515	0	0	0	0	0	0	0	0
uc011cwm.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003kta.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc010jcv.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc010jcw.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc010jcx.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003ktc.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003ktf.2-x0-0	0	1.21308999099329	0	3.19179856368772	0	0	0	0	0	0	0	0
uc010jcy.3-x0-0	0	0	11.1938077079084	7.44752998193802	4.31975987293329	3.04218493733084	5.15334907543415	6.26700755234284	1.50783390105756	3.43960299740288	5.21985690504955	6.57095775146146
uc011cwp.1-x0-0	1.18816246315338	0	0	1.06393285456257	0	0	0	0	0	0	1.04397138100991	0
uc003ktj.3-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc011cwq.2-x0-0	696.263203407881	925.587663127884	809.31229728178	773.479185266992	838.033415349059	814.291501558888	791.039083079143	906.209292068775	811.214638768965	733.781972779281	847.704761380046	1485.03645183029
DAC+SB.777.1-x1-0	0	6.06544995496647	12.3131884786993	20.2147242366889	0	0	0	3.7602045314057	1.50783390105756	0	18.7914848581784	40.5209061340123
DAC+SB.777.3-x1-0	3.56448738946014	0	0	0	0	0	1.28833726885854	0	0	0	0	0
DAC+SB.777.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003ktp.1-x0-0	0	3.63926997297988	6.71628462474506	6.38359712737545	0	3.04218493733084	0	2.50680302093714	0	4.58613732987051	4.17588552403964	1.09515962524358
uc003ktr.1-x0-0	0	0	0	0	2.87983991528886	0	0	0	3.76958475264389	0	0	0
uc003kts.1-x0-0	3.56448738946014	0	12.3131884786993	10.6393285456257	2.87983991528886	3.04218493733084	3.86501180657562	5.64030679710856	4.52350170317267	4.58613732987051	13.5716279531288	17.5225540038972
uc003ktt.1-x0-0	0	4.85235996397318	0	0	0	0	0	0	0	0	0	0
DAC+SB.778.1-x1-0	0	0	6.71628462474506	0	4.31975987293329	0	3.86501180657561	0	0	0	0	0
DAC+SB.778.2-x1-0	0	0	0	4.2557314182503	0	1.01406164577695	0	1.88010226570285	3.76958475264389	2.29306866493525	0	2.19031925048715
DAC+SB.778.7-x1-0	1.18816246315338	0	0	2.12786570912515	0	0	0	0.626700755234284	0.753916950528778	1.14653433246763	0	0
DAC+SB.778.11-x1-0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.778.5-x1-0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.778.6-x1-0	0	0	1.11938077079084	0	0	0	1.28833726885854	0	0	0	0	0
DAC+SB.778.3-x1-0	0	0	0	0	0	0	0	0	0.753916950528778	0	0	0
DAC+SB.778.8-x1-0	0	0	0	0	1.43991995764443	0	0	0	0	0	0	0
DAC+SB.778.9-x1-0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.778.10-x1-0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.778.4-x1-0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.780.1-x1-0	3.56448738946014	2.42617998198659	4.47752308316338	4.2557314182503	7.19959978822216	6.08436987466168	1.28833726885854	1.25340151046857	3.01566780211511	1.71980149870144	1.04397138100991	9.85643662719219
uc011cwu.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc011cwx.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc011cwy.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003ktv.3-x0-0	1.18816246315338	6.06544995496647	1.11938077079084	2.12786570912515	2.87983991528886	4.05624658310779	5.15334907543415	1.25340151046857	4.52350170317267	1.71980149870144	6.26382828605946	6.57095775146146
uc010jdb.2-x0-0	8393.17963971548	9392.95580026108	7521.11939894368	7668.82801568704	10361.6640152093	9738.03398439602	8626.70635227677	10118.7103940128	9022.12414697789	8620.79164582409	8265.12142345545	16479.9620406653
uc011cxc.2-x0-0	8.31713724207366	14.5570798919195	16.7907115618627	17.0229256730012	7.19959978822216	19.267171269762	11.5950354197268	18.8010226570285	17.3400898621619	13.1851448233777	17.7475134771685	18.6177136291408
uc003kug.2-x0-0	80.7950474944299	80.0639394055574	94.0279847464309	111.71294972907	84.9552775010215	103.434287869249	108.220330584117	105.912427634594	91.2239510139822	75.6712659428634	86.6496246238225	148.941709033126
uc003kuj.4-x0-0	403.975237472149	406.385146982754	302.232808113528	348.969976296524	433.415907250974	399.540288436117	496.009848510537	420.516206762205	349.817465045353	414.472161187047	362.258069210438	199.319051794331
uc003kun.3-x0-0	16.6342744841473	4.85235996397318	11.1938077079084	30.8540527823147	14.3991995764443	25.3515411444237	12.8833726885854	14.4141173703885	10.5548373074029	8.02574032727339	16.7035420961585	32.8547887573073
uc003kuo.3-x0-0	4.75264985261352	13.3439899009262	13.4325692494901	0	0	11.1546781035464	6.44168634429269	11.9073143494514	0	17.7712821532482	0	0
uc003kuq.1-x0-0	0	1.21308999099329	2.23876154158169	11.7032614001883	11.5193596611555	6.08436987466168	2.57667453771708	6.26700755234284	5.27741865370145	1.14653433246763	10.4397138100991	2.19031925048715
uc003kut.1-x0-0	43.9620111366751	48.5235996397318	40.2977077484704	53.1966427281287	51.8371184751995	35.4921576021931	46.3801416789074	45.1224543768685	54.282020438072	41.2752359688346	50.1106262884756	76.6611737670504
uc003kuv.2-x0-0	339.814464461867	410.024416955734	601.107473914683	588.354868573104	456.454626573285	398.52622679034	417.421275110166	365.993241056822	361.126219303285	337.081093745482	414.456638260934	474.204117730469
uc003kuw.4-x0-0	21.3869243367608	12.1308999099329	29.1039000405619	25.5343885095018	14.3991995764443	5.07030822888473	11.5950354197268	16.9209203913257	13.570505109518	10.3188089922086	36.5389983353468	3.28547887573073
uc003kvc.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc010jdh.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003kvh.3-x0-0	874.487572880888	855.228443650273	765.656447220937	888.383933559749	737.239018313949	808.207131684227	684.107089763884	747.027300239267	865.496659207038	707.98495029876	643.086370702104	1026.16456885323
uc003kvk.3-x0-0	873.299410417735	1095.42026186694	980.577555212779	878.808537868686	1255.61020306594	1011.01946083962	1055.14822319514	1097.35302241523	1076.5934053551	1220.48579691179	789.242364043491	1405.08979918751
uc003kvm.2-x0-0	4.75264985261352	4.85235996397318	0	13.8311271093135	17.2790394917332	19.267171269762	27.0550826460293	9.40051132851426	3.01566780211511	2.86633583116907	4.17588552403964	0
uc003kvp.2-x0-0	653.489354734359	650.216235172406	719.761835618513	622.400719919106	587.487342718928	523.255809220905	613.248539976664	537.709247991016	589.563055313505	684.480996483174	610.723257890797	269.40926780992
uc003kvq.3-x0-0	0	0	0	0	8.63951974586659	0	0	0	0	0	0	0
uc011cxe.2-x0-0	379.023825745928	487.662176379304	402.977077484704	388.33549191534	401.737668182796	492.833959847596	386.501180657562	482.559581530399	438.02574825722	373.196925218213	345.55452711428	858.605146190964
uc010jdm.1-x0-0	346.943439240787	288.715417856404	554.093481541468	517.071367317411	430.536067335685	388.385610332571	343.98605078523	409.862293923222	377.712392214918	361.158314727303	514.677890837885	585.910399505314
uc003kvu.3-x0-0	77.2305601049697	75.2115794415843	114.176838620666	94.6900240560691	70.5560779245772	78.0827467248249	92.7602833578148	53.2695641949142	62.5751068938886	67.0722584493562	50.1106262884756	64.614417889371
uc031skz.1-x0-0	0	1.21308999099329	1.11938077079084	1.06393285456257	0	0	0	0	0	0	0	16.4273943786536
uc003kvv.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003kvw.2-x0-0	20.1987618736075	30.3272497748324	36.9395654360979	32.9819184914398	38.8778388563997	34.4780959564162	41.2267926034732	29.4549354960114	33.926262773795	31.5296941428598	36.5389983353468	31.7596291320637
uc010jdn.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003kvz.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc010jdp.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003kwc.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003kwd.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc003kwi.3-x0-0	0	0	0	2.12786570912515	0	0	0	1.25340151046857	0	0	1.04397138100991	1.09515962524358
uc003kwm.4-x0-0	1.18816246315338	2.42617998198659	3.35814231237253	7.44752998193802	1.43991995764443	0	6.44168634429269	3.7602045314057	5.27741865370145	4.58613732987051	6.26382828605946	1.09515962524358
uc003kwo.3-x0-0	0	0	0	0	0	0	0	0	0	0	0	0
uc010jdq.1-x0-0	26.1395741893744	33.9665197478122	38.0589462068887	44.6851798916281	24.4786392799553	27.3796644359776	19.3250590328781	40.7355490902285	31.6645119222087	27.5168239792231	52.1985690504955	19.7128732543844
uc003kwu.1-x0-0	1.18816246315338	1.21308999099329	0	0	0	1.01406164577695	0	1.88010226570285	0	1.71980149870144	1.04397138100991	0
uc010jdr.1-x0-0	1.18816246315338	2.42617998198659	1.11938077079084	3.19179856368772	2.87983991528886	3.04218493733084	5.15334907543415	3.7602045314057	6.03133560423023	6.87920599480576	0	0
uc003kwy.3-x0-0	2.37632492630676	0	0	2.12786570912515	0	0	1.28833726885854	1.25340151046857	0.753916950528778	1.71980149870144	0	1.09515962524358
uc010jds.2-x0-0	0	3.63926997297988	2.23876154158169	1.06393285456257	0	0	0	4.38690528663999	0	1.71980149870144	2.08794276201982	0
uc003kxd.2-x0-0	26.1395741893744	23.0487098288726	45.8946116024246	30.8540527823147	21.5987993646665	38.534342539524	18.0367217640195	28.8282347407771	32.4184288727375	37.8356329714317	38.6269410973666	33.9499483825509
uc003kxb.2-x0-0	316.051215198799	237.765638234686	324.620423529345	314.924124950522	269.265032079509	286.979445754876	297.605909106322	286.402245142068	268.394434388245	283.193980119504	283.960215634695	331.833366448804
uc010jdt.2-x0-0	19.0105994104541	20.622529846886	74.9985116429865	86.1785612195685	25.9185592375998	0	0	0	22.6175085158634	0	41.7588552403964	50.3773427612045
uc003kxg.1-x0-0	0	0	0	0	0	0	2.57667453771708	0	0	0	0	0
DAC+SB.785.1-x1-0	30.8922240419879	40.0319697027787	34.7008038945162	40.4294484733778	63.356478136355	63.8858836839476	55.3985025609172	62.6700755234284	65.5907746960037	45.2881061324713	35.4950269543369	42.7112253844995
uc003kxh.3-x0-0	1600.4548378676	1587.93479821022	1174.2304285596	1275.65549262053	1902.13426404829	1783.73443492165	1458.39778834787	1792.36415997005	1495.7712298491	1415.96990059752	1381.17413707611	2617.43150433215
